PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20260626;06;2026;8624042;1;3;1;70;;2;1488.8456475;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624045;1;1;1;70;;2;1422.0800528;70;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;6111;01;0113
20260626;06;2026;8624046;1;3;1;70;;2;1968.7645435;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624047;1;2;1;70;;2;1509.8462626;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624049;1;4;1;70;;1;735.94258511;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624050;1;1;1;70;;2;1029.9273666;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624051;1;3;1;70;;1;512.79415635;70;;1;2;1;;;;48;1750905;1;5;0;1;3;1;2;2;;2;;4120;5311;97;9700
20260626;06;2026;8624052;1;2;1;70;;2;1509.8462626;70;;1;8;1;;;;40;900000;1;2;0;6;3;1;2;2;;2;;2342;9111;97;9700
20260626;06;2026;8624053;1;1;1;70;;1;714.46130923;70;1;;;;;;;;;1;12;0;4;4;1;2;2;;2;;.;6111;01;0113
20260626;06;2026;8624056;1;2;1;70;;1;812.34127229;70;;1;2;1;;;;48;1750905;1;6;0;1;1;5;2;2;;2;;5414;5414;80;8010
20260626;06;2026;8624059;1;1;1;70;;1;580.90368189;70;1;;;;;;;;;1;120;0;3;3;1;2;2;;2;;.;9111;97;9700
20260626;06;2026;8624059;1;2;1;70;;1;580.90368189;70;;1;24;1;;;;44;1750000;1;12;0;8;1;10;2;2;;2;;5321;5321;86;8610
20260626;06;2026;8624060;1;3;1;70;;1;885.25581114;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624063;1;3;1;70;;1;764.85146376;70;1;;;;;;;;;1;7;0;7;1;3;2;2;;2;;.;5223;47;4752
20260626;06;2026;8624064;1;1;1;70;;1;1287.9103277;70;1;;;;;;;;;1;15;0;5;2;10;2;3;;2;;.;0310;84;8422
20260626;06;2026;8624064;1;3;1;70;;1;1287.9103277;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624065;1;1;1;70;;1;1086.9856896;70;1;;;;;;;;;1;60;0;5;2;10;2;3;;2;;.;2341;85;8530
20260626;06;2026;8624065;1;2;1;70;;1;1086.9856896;70;1;;;;;;;;;1;180;0;6;1;10;2;2;;2;;.;5311;88;8891
20260626;06;2026;8624065;1;3;1;70;;1;1086.9856896;70;1;;;;;2;5;;1750905;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624066;1;1;1;70;;1;1080.825569;70;1;;;;;;;;;1;36;0;5;2;10;2;3;;2;;.;2330;85;8530
20260626;06;2026;8624068;1;1;1;70;;1;1273.3813726;70;1;;;;;;;;;1;60;0;5;2;10;2;3;;2;;.;2341;85;8530
20260626;06;2026;8624069;1;2;1;70;;1;1648.636532;70;;1;1;1;;;;48;1750905;1;2;0;1;1;7;2;2;;2;;5223;5223;47;4771
20260626;06;2026;8624073;1;2;1;70;;1;1270.5106204;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624074;1;2;1;70;;2;1706.4897539;70;;1;3;3;;;;42;1000000;1;24;0;3;3;1;2;2;;2;;9111;9111;97;9700
20260626;06;2026;8624075;1;1;1;70;;2;1219.1481054;70;;1;28;3;;;;45;500000;1;7;0;8;3;1;2;2;;2;;9111;9111;97;9700
20260626;06;2026;8624075;1;3;1;70;;2;1219.1481054;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624075;1;4;1;70;;2;1219.1481054;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624076;1;1;1;70;;2;1452.1721169;70;;1;2;3;;;;45;1000000;1;0;3;6;3;1;2;2;;1;250000;9111;9111;97;9700
20260626;06;2026;8624077;1;1;1;70;;2;1255.8934906;70;1;;;;;;;;;1;7;0;4;3;2;2;2;;2;;.;5311;97;9700
20260626;06;2026;8624077;1;2;1;70;;2;1255.8934906;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624078;1;1;1;70;;2;1841.719024;70;1;;;;;2;5;;700000;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624079;1;2;1;70;;2;1685.2294392;70;;1;40;3;;;;45;500000;1;12;0;8;3;1;2;2;;2;;9111;9111;97;9700
20260626;06;2026;8624079;1;4;1;70;;2;1685.2294392;70;;1;24;3;;;;25;300000;1;6;0;8;3;1;2;2;;2;;9111;9111;97;9700
20260626;06;2026;8624080;1;1;1;70;;2;1559.9662131;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624081;1;2;1;70;;2;2192.7938817;70;1;;;;;1;;40;400000;1;5;0;3;4;1;2;2;;2;;.;5120;10;1081
20260626;06;2026;8624083;1;1;1;70;;1;678.38161305;70;1;;;;;;;;;1;360;0;4;4;2;2;2;;2;;.;7112;41;4111
20260626;06;2026;8624083;1;2;1;70;;1;678.38161305;70;1;;;;;;;;;1;60;0;4;4;2;2;2;;2;;.;9313;41;4111
20260626;06;2026;8624084;1;2;1;70;;1;394.0806622;70;1;;;;;;;;;1;72;0;4;4;1;2;2;;2;;.;9211;01;0113
20260626;06;2026;8624084;1;7;1;70;;1;394.0806622;70;1;;;;;2;5;;900000;1;5;0;3;1;2;2;2;;2;;.;5223;47;4719
20260626;06;2026;8624085;1;2;1;70;;1;464.09651235;70;1;;;;;2;2;;1750905;1;6;0;2;1;3;2;2;;2;;.;5131;56;5611
20260626;06;2026;8624087;1;1;1;70;;1;449.89515043;70;1;;;;;;;;;1;72;0;4;4;1;2;2;;2;;.;7531;14;1410
20260626;06;2026;8624087;1;2;1;70;;1;449.89515043;70;1;;;;;;;;;1;96;0;4;4;1;2;2;;2;;.;6111;01;0113
20260626;06;2026;8624091;1;1;1;70;;1;449.89515043;70;1;;;;;;;;;1;240;0;5;2;7;2;2;;2;;.;2330;85;8530
20260626;06;2026;8624091;1;2;1;70;;1;449.89515043;70;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;7531;14;1410
20260626;06;2026;8624092;1;1;1;70;;1;449.89515043;70;1;;;;;;;;;1;120;0;5;2;7;2;3;;2;;.;1120;43;4329
20260626;06;2026;8624092;1;2;1;70;;1;449.89515043;70;1;;;;;;;;;1;144;0;5;2;7;2;3;;2;;.;2330;85;8530
20260626;06;2026;8624093;1;2;1;70;;2;1352.6478954;70;1;;;;;1;;40;500000;1;24;0;3;3;1;2;2;;2;;.;9111;97;9700
20260626;06;2026;8624093;1;5;1;70;;2;1352.6478954;70;1;;;;;2;5;;400000;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624094;1;1;1;70;;2;382.8257354;70;1;;;;;1;;30;800000;1;24;0;4;4;1;2;2;;2;;.;6111;01;0112
20260626;06;2026;8624094;1;2;1;70;;2;382.8257354;70;1;;;;;;;;;1;400;0;3;3;1;2;2;;2;;.;9111;97;9700
20260626;06;2026;8624094;1;4;1;70;;2;382.8257354;70;1;;;;;2;5;;300000;1;5;0;8;1;2;2;2;;2;;.;5223;47;4711
20260626;06;2026;8624094;1;7;1;70;;2;382.8257354;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624095;1;2;1;70;;2;1214.6337161;70;1;;;;;1;;40;1000000;1;24;0;6;3;1;2;2;;2;;.;9111;97;9700
20260626;06;2026;8624096;1;2;1;70;;2;1152.9161635;70;1;;;;;;;;;1;36;0;3;3;1;2;2;;2;;.;9111;97;9700
20260626;06;2026;8624097;1;1;1;70;;2;990.28598574;70;;1;20;3;;;;42;500000;1;5;0;8;3;1;2;2;;2;;9111;9111;97;9700
20260626;06;2026;8624098;1;1;1;70;;2;1073.8660492;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624098;1;4;1;70;;2;1073.8660492;70;1;;;;;2;5;;450000;1;12;0;2;6;2;2;2;;2;;.;9211;01;0113
20260626;06;2026;8624099;1;1;1;70;;2;768.39364392;70;;1;24;3;;;;45;500000;1;6;0;8;3;1;2;2;;2;;9111;9111;97;9700
20260626;06;2026;8624101;1;2;1;70;;2;759.74180667;70;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624102;1;2;1;70;;2;868.7853224;70;1;;;;;;;;;1;20;0;3;1;6;2;2;;2;;.;2341;85;8530
20260626;06;2026;8624104;1;2;1;70;;2;707.75922109;20;;1;6;1;;;;46;1750000;2;;;;;;;2;;2;;5321;;;
20260626;06;2026;8624105;1;2;1;70;;2;1347.9927494;20;;1;4;4;;;;48;1000000;1;2;2;3;4;3;2;2;;2;;9211;9212;01;0145
20260626;06;2026;8624107;1;1;1;70;;2;1037.7908828;20;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;9121;96;9601
20260626;06;2026;8624109;1;1;1;70;;2;1305.496522;20;;1;1;1;;;;48;2000000;1;0;1;6;7;3;2;2;;1;2000000;9211;9212;01;0141
20260626;06;2026;8624109;1;2;1;70;;2;1305.496522;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624109;1;3;1;70;;2;1305.496522;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624110;1;2;1;70;;2;1448.4772033;20;1;;;;;1;;40;600000;1;150;0;3;3;1;2;2;;2;;.;9111;97;9700
20260626;06;2026;8624111;1;1;1;70;;2;1663.0243899;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624112;1;1;1;70;;2;1037.7908828;20;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;9214;02;0220
20260626;06;2026;8624115;1;1;1;70;;2;1452.6913712;20;1;;;;;2;5;;1750000;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624115;1;3;1;70;;2;1452.6913712;20;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624116;1;2;1;70;;1;679.32088335;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624118;1;1;1;70;;1;397.36976979;18;1;;;;;;;;;1;240;0;5;1;10;2;3;;2;;.;5414;80;8010
20260626;06;2026;8624118;1;2;1;70;;1;397.36976979;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624119;1;2;1;70;;1;446.24537618;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624123;1;1;1;70;;1;655.70085889;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624124;1;1;1;70;;1;397.36976979;18;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;1311;01;0141
20260626;06;2026;8624124;1;2;1;70;;1;397.36976979;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624125;1;2;1;70;;1;679.32088335;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624126;1;1;1;70;;1;426.99785378;18;;1;24;3;;;;30;500000;1;6;0;8;3;1;2;2;;2;;9111;9111;97;9700
20260626;06;2026;8624127;1;2;1;70;;1;579.5980502;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624127;1;3;1;70;;1;579.5980502;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624128;1;1;1;70;;1;373.63119234;18;;1;7;1;;;;40;1500000;1;1;3;8;1;2;2;2;;2;;9313;9313;41;4111
20260626;06;2026;8624129;1;2;1;70;;1;418.87131259;18;1;;;;;;;;;1;65;1;4;4;1;2;2;;2;;.;9111;81;8121
20260626;06;2026;8624129;1;3;1;70;;1;418.87131259;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624131;1;1;1;70;;1;350.95733877;18;1;;;;;;;;;1;36;0;4;4;1;2;2;;2;;.;9111;81;8121
20260626;06;2026;8624132;1;1;1;70;;1;350.95733877;18;1;;;;;;;;;1;240;0;4;4;1;2;2;;2;;.;9111;81;8121
20260626;06;2026;8624133;1;1;1;70;;1;350.95733877;18;1;;;;;;;;;1;120;0;4;3;1;2;2;;2;;.;9111;97;9700
20260626;06;2026;8624134;1;2;1;70;;1;491.39849122;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624135;1;2;1;70;;1;543.45670668;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624136;1;1;1;70;;1;191.53346501;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624136;1;2;1;70;;1;191.53346501;18;1;;;;;;;;;1;4;2;4;5;2;2;2;;2;;.;1311;01;0141
20260626;06;2026;8624137;1;2;1;70;;1;292.27164246;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624138;1;2;1;70;;1;345.34352131;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624139;1;1;1;70;;1;334.7117751;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624139;1;3;1;70;;1;334.7117751;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624139;1;4;1;70;;1;334.7117751;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624140;1;1;1;70;;1;286.5615349;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624142;1;2;1;70;;1;233.0004019;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624143;1;2;1;70;;1;229.60174388;18;1;;;;;;;;;1;60;0;3;4;1;2;2;;2;;.;9112;81;8121
20260626;06;2026;8624143;1;3;1;70;;1;229.60174388;18;;1;8;1;;;;48;1500000;2;;;;;;;2;;2;;5223;;;
20260626;06;2026;8624146;1;2;1;70;;1;269.34393517;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624148;1;1;1;70;;1;469.6292757;18;1;;;;;;;;;1;3;2;1;1;5;2;2;;2;;.;9112;10;1040
20260626;06;2026;8624149;1;1;1;70;;1;380.0181762;18;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624149;1;2;1;70;;1;380.0181762;18;;1;6;1;;;;50;1800000;1;6;0;1;1;3;2;2;;2;;9313;9313;41;4111
20260626;06;2026;8624150;1;1;1;70;;1;269.34393517;18;1;;;;;;;;;1;96;0;4;4;1;2;2;;2;;.;5212;56;5619
20260626;06;2026;8624151;1;1;1;70;;1;297.35600782;18;1;;;;;2;5;;800000;1;3;0;4;3;1;2;2;;2;;.;9111;97;9700
20260626;06;2026;8624153;1;1;1;70;;1;316.56690851;18;1;;;;;;;;;1;84;0;4;4;1;2;2;;2;;.;9211;01;0161
20260626;06;2026;8624154;1;2;1;70;;1;510.82349611;18;;1;12;1;;;;48;1400000;1;12;0;6;1;3;1;2;;2;;9412;9412;56;5611
20260626;06;2026;8624155;1;1;1;70;;1;380.0181762;18;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;3322;47;4792
20260626;06;2026;8624157;1;2;1;70;;2;1829.6652614;41;1;;;;;2;5;;2500000;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624157;1;3;1;70;;2;1829.6652614;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624158;1;1;1;70;;2;980.32149328;41;1;;;;;;;;;1;240;0;3;4;1;2;2;;2;;.;9211;01;0161
20260626;06;2026;8624159;1;2;1;70;;2;1738.4127075;41;1;;;;;1;;40;1500000;1;12;0;3;4;1;2;2;;2;;.;9211;01;0123
20260626;06;2026;8624160;1;2;1;70;;2;2125.6737067;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624161;1;1;1;70;;2;1571.2217375;41;1;;;;;2;5;;1750000;1;36;4;3;4;1;2;2;;2;;.;9211;01;0123
20260626;06;2026;8624162;1;1;1;70;;2;1405.1063902;41;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;9211;01;0123
20260626;06;2026;8624163;1;2;1;70;;2;1317.1437231;41;1;;;;;;;;;1;60;0;3;4;1;2;2;;2;;.;6112;01;0123
20260626;06;2026;8624164;1;1;1;70;;2;1333.3168385;41;1;;;;;;;;;1;60;0;5;4;1;2;2;;2;;.;6112;01;0161
20260626;06;2026;8624164;1;2;1;70;;2;1333.3168385;41;1;;;;;;;;;1;460;0;3;4;1;2;2;;2;;.;9112;81;8121
20260626;06;2026;8624164;1;5;1;70;;2;1333.3168385;41;1;;;;;;;;;1;60;0;3;4;1;2;2;;2;;.;9112;81;8121
20260626;06;2026;8624166;1;1;1;70;;2;937.82378713;41;1;;;;;;;;;1;240;0;3;4;1;2;2;;2;;.;9211;01;0123
20260626;06;2026;8624167;1;1;1;70;;2;770.53878862;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624168;1;1;1;70;;2;1223.8171355;41;1;;;;;;;;;1;90;0;3;4;1;2;2;;2;;.;9111;81;8121
20260626;06;2026;8624169;1;2;1;70;;2;1363.1759592;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624170;1;2;1;70;;2;1754.3179765;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624170;1;3;1;70;;2;1754.3179765;41;1;;;;;2;5;;1750000;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624170;1;4;1;70;;2;1754.3179765;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624172;1;2;1;70;;2;980.32149328;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624173;1;2;1;70;;2;1406.9133745;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624173;1;4;1;70;;2;1406.9133745;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624175;1;1;1;70;;2;980.32149328;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624177;1;3;1;70;;1;1089.3207899;41;1;;;;;2;5;;1800000;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624178;1;1;1;70;;1;732.06333223;41;1;;;;;;;;;1;60;0;5;2;10;2;3;;2;;.;2330;85;8530
20260626;06;2026;8624182;1;2;1;70;;1;906.69657963;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624183;1;1;1;70;;1;622.85985489;41;1;;;;;;;;;1;120;0;3;1;2;2;2;;2;;.;5223;56;5613
20260626;06;2026;8624184;1;2;1;70;;1;990.75925432;41;1;;;;;;;;;1;128;0;3;4;1;2;2;;2;;.;5212;56;5619
20260626;06;2026;8624186;1;1;1;70;;1;578.43450406;41;1;;;;;;;;;1;84;4;5;1;2;2;3;;2;;.;1420;47;4771
20260626;06;2026;8624186;1;2;1;70;;1;578.43450406;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624189;1;2;1;70;;1;1275.0584612;41;;1;16;1;;;;42;2500000;2;;;;;;;2;;2;;7233;;;
20260626;06;2026;8624189;1;3;1;70;;1;1275.0584612;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624191;1;2;1;70;;1;1336.7886906;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624191;1;3;1;70;;1;1336.7886906;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624193;1;1;1;70;;1;1595.0751356;41;1;;;;;;;;;1;3;0;3;4;1;2;2;;2;;.;9412;56;5611
20260626;06;2026;8624193;1;4;1;70;;1;1595.0751356;41;;1;52;1;;;;48;2000000;2;;;;;;;2;;2;;9313;;;
20260626;06;2026;8624193;1;5;1;70;;1;1595.0751356;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624195;1;2;1;70;;1;830.47980651;41;1;;;;;;;;;1;120;4;3;4;1;2;2;;2;;.;5120;56;5629
20260626;06;2026;8624196;1;2;1;70;;1;1370.3768223;41;1;;;;;;;;;1;24;0;4;4;1;2;2;;2;;.;7531;14;1410
20260626;06;2026;8624197;1;3;1;70;;1;1723.079911;41;;1;36;1;;;;48;2500000;2;;;;;;;2;;2;;2132;;;
20260626;06;2026;8624197;1;4;1;70;;1;1723.079911;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624197;1;5;1;70;;1;1723.079911;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624200;1;1;1;70;;1;830.47980651;41;1;;;;;;;;;1;240;4;6;4;1;2;2;;2;;.;9111;81;8121
20260626;06;2026;8624200;1;2;1;70;;1;830.47980651;41;1;;;;;;;;;1;84;4;4;5;2;2;2;;2;;.;1311;01;0123
20260626;06;2026;8624201;1;4;1;70;;1;1874.1741977;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624202;1;1;1;70;;1;1031.4569721;41;1;;;;;;;;;1;540;0;3;4;1;2;3;;2;;.;9111;81;8121
20260626;06;2026;8624203;1;1;1;70;;1;1300.6643278;41;1;;;;;;;;;1;140;0;3;4;1;2;2;;2;;.;5223;47;4771
20260626;06;2026;8624204;1;1;1;70;;1;934.28978233;41;1;;;;;;;;;1;360;0;4;4;1;2;2;;2;;.;9520;47;4789
20260626;06;2026;8624204;1;2;1;70;;1;934.28978233;41;1;;;;;;;;;1;264;0;5;1;9;2;3;;2;;.;2221;86;8610
20260626;06;2026;8624205;1;1;1;70;;1;934.28978233;41;1;;;;;;;;;1;60;0;5;2;10;2;3;;2;;.;3411;84;8424
20260626;06;2026;8624205;1;2;1;70;;1;934.28978233;41;1;;;;;;;;;1;60;0;5;1;10;2;3;;2;;.;4110;86;8610
20260626;06;2026;8624206;1;1;1;70;;1;1031.4569721;41;1;;;;;;;;;1;120;4;6;4;1;2;2;;2;;.;5212;56;5619
20260626;06;2026;8624207;1;1;1;70;;1;1213.3064595;41;1;;;;;;;;;1;48;0;6;2;10;2;2;;2;;.;2330;85;8530
20260626;06;2026;8624210;1;2;1;70;;1;1629.0317935;41;1;;;;;2;4;;2000000;1;72;4;3;1;3;2;2;;2;;.;5223;47;4761
20260626;06;2026;8624213;1;1;1;70;;1;916.85064186;41;;1;8;4;;;;40;1500000;1;4;4;8;4;1;2;2;;2;;9211;9211;01;0161
20260626;06;2026;8624214;1;1;1;70;;1;830.47980651;41;1;;;;;;;;;1;110;0;3;4;1;2;2;;2;;.;5120;56;5629
20260626;06;2026;8624214;1;2;1;70;;1;830.47980651;41;1;;;;;;;;;1;112;0;4;4;1;2;2;;2;;.;9211;01;0123
20260626;06;2026;8624216;1;1;1;70;;1;1591.8093878;41;1;;;;;;;;;1;4;0;4;4;1;2;2;;2;;.;5212;56;5619
20260626;06;2026;8624216;1;3;1;70;;1;1591.8093878;41;;1;24;1;;;;40;1750000;1;6;0;1;1;7;2;2;;2;;9313;9313;41;4111
20260626;06;2026;8624217;1;1;1;70;;1;1321.0123391;41;1;;;;;;;;;1;84;0;3;4;1;2;2;;2;;.;9111;81;8121
20260626;06;2026;8624218;1;2;1;70;;1;830.47980651;41;1;;;;;;;;;1;110;0;4;4;1;2;2;;2;;.;9111;81;8121
20260626;06;2026;8624219;1;1;1;70;;1;830.47980651;41;1;;;;;;;;;1;120;0;5;4;1;2;2;;2;;.;8332;49;4923
20260626;06;2026;8624219;1;2;1;70;;1;830.47980651;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624220;1;2;1;70;;1;1419.7413056;41;1;;;;;1;;40;1750000;1;24;4;6;4;1;2;2;;2;;.;9412;56;5611
20260626;06;2026;8624224;1;2;1;70;;1;535.46851957;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624225;1;1;1;70;;1;975.6461375;41;1;;;;;;;;;1;12;5;3;4;1;2;2;;2;;.;5142;96;9602
20260626;06;2026;8624225;1;3;1;70;;1;975.6461375;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624226;1;1;1;70;;1;591.15784876;41;1;;;;;;;;;1;180;5;5;2;10;2;3;;2;;.;5321;86;8610
20260626;06;2026;8624227;1;1;1;70;;1;591.15784876;41;1;;;;;;;;;1;60;0;4;4;1;2;2;;2;;.;9111;81;8121
20260626;06;2026;8624229;1;1;1;70;;1;535.46851957;41;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;9211;01;0123
20260626;06;2026;8624229;1;2;1;70;;1;535.46851957;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624230;1;1;1;70;;1;591.15784876;41;1;;;;;;;;;1;240;5;3;4;1;2;2;;2;;.;9211;01;0123
20260626;06;2026;8624231;1;1;1;70;;1;535.46851957;41;1;;;;;;;;;1;84;0;4;4;1;2;2;;2;;.;9211;01;0161
20260626;06;2026;8624231;1;2;1;70;;1;535.46851957;41;1;;;;;;;;;1;120;0;4;4;1;2;2;;2;;.;9211;01;0161
20260626;06;2026;8624232;1;1;1;70;;1;629.35003061;41;1;;;;;;;;;1;180;5;5;2;10;2;3;;2;;.;2330;85;8530
20260626;06;2026;8624233;1;2;1;70;;1;1139.4741378;41;1;;;;;1;;20;875452;1;6;4;3;1;2;2;2;;2;;.;5120;56;5619
20260626;06;2026;8624233;1;3;1;70;;1;1139.4741378;41;1;;;;;1;;42;1750905;1;3;5;6;4;1;2;2;;2;;.;9211;01;0123
20260626;06;2026;8624233;1;5;1;70;;1;1139.4741378;41;1;;;;;;;;;1;1;5;4;4;1;2;2;;2;;.;5131;56;5611
20260626;06;2026;8624234;1;2;1;70;;1;1198.9066388;41;1;;;;;;;;;1;60;5;3;4;1;2;2;;2;;.;9111;81;8121
20260626;06;2026;8624234;1;4;1;70;;1;1198.9066388;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624237;1;1;1;70;;1;692.28503367;41;1;;;;;;;;;1;84;0;4;4;1;2;2;;2;;.;9211;01;0123
20260626;06;2026;8624238;1;1;1;70;;1;589.01537152;41;1;;;;;;;;;1;12;5;4;4;1;2;2;;2;;.;9211;01;0123
20260626;06;2026;8624238;1;2;1;70;;1;589.01537152;41;1;;;;;;;;;1;240;5;3;4;1;2;2;;2;;.;9111;81;8121
20260626;06;2026;8624239;1;2;1;70;;1;1006.9473647;41;1;;;;;;;;;1;84;0;3;4;1;2;2;;2;;.;9111;81;8121
20260626;06;2026;8624240;1;2;1;70;;1;527.75710941;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624240;1;3;1;70;;1;527.75710941;41;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.
20260626;06;2026;8624243;1;2;1;70;;2;2606.6456275;41;1;;;;;;;;;1;36;0;3;4;1;2;2;;2;;.;9211;01;0123
