PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;FFT;PET;P6240;P6240S1;P6240S2;P6250;P6260;P6260S1;P6260S1A1;P6260S2;P6270;P6280;P3362S1;P3362S2;P3362S3;P3362S4;P3362S5;P3362S6;P3362S7;P3362S8;P3362S7A1;P6300;P6310;P6310S1;P6320;P6330;P6340;P6350;P6351
20260624;06;2026;8637370;1;5;1;50;76;1;1949.2799106;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637370;1;6;1;50;76;1;1949.2799106;76;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637371;1;1;1;50;76;1;1270.0273264;76;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637371;1;2;1;50;76;1;1270.0273264;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637373;1;1;1;50;76;1;947.06251928;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637373;1;2;1;50;76;1;947.06251928;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637374;1;1;1;50;76;1;1413.6691923;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637374;1;2;1;50;76;1;1413.6691923;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637376;1;1;1;50;76;1;1688.6306914;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637377;1;1;1;50;76;1;691.81756346;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637378;1;1;1;50;76;1;854.09575736;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637378;1;2;1;50;76;1;854.09575736;76;1;;1;4;;;2;2;;;;2;2;;;;;;;;;;1;3;;1;1;;2;1
20260624;06;2026;8637378;1;3;1;50;76;1;854.09575736;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637379;1;1;1;50;76;1;1294.7149494;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637379;1;2;1;50;76;1;1294.7149494;76;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637380;1;1;1;50;76;1;971.09695654;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637382;1;1;1;50;76;1;1213.795265;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637382;1;2;1;50;76;1;1213.795265;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637383;1;1;1;50;76;1;1444.7069791;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637383;1;2;1;50;76;1;1444.7069791;76;;1;1;6;VER TELEVISION;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637383;1;3;1;50;76;1;1444.7069791;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637384;1;1;1;50;76;1;800.71477253;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637386;1;1;1;50;76;1;1332.1857825;76;1;;1;2;;;2;2;;;;2;1;1;;;;;;;;;;;;;;;;1
20260624;06;2026;8637386;1;2;1;50;76;1;1332.1857825;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637386;1;3;1;50;76;1;1332.1857825;76;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637386;1;4;1;50;76;1;1332.1857825;76;;1;1;6;OCIO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637390;1;1;1;50;76;1;800.71477253;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637391;1;1;1;50;76;1;1954.4336706;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637392;1;1;1;50;76;1;888.3087893;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637392;1;2;1;50;76;1;888.3087893;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637393;1;1;1;50;76;1;582.65817392;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637394;1;1;1;50;76;1;1645.6080095;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637394;1;2;1;50;76;1;1645.6080095;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637394;1;4;1;50;76;1;1645.6080095;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637395;1;1;1;50;76;1;3033.4753614;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637395;1;2;1;50;76;1;3033.4753614;76;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637395;1;3;1;50;76;1;3033.4753614;76;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637396;1;1;1;50;76;1;3771.0949391;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637396;1;5;1;50;76;1;3771.0949391;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;4;;2;;2;;
20260624;06;2026;8637397;1;1;1;50;76;1;2189.4647211;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637397;1;2;1;50;76;1;2189.4647211;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637398;1;1;1;50;76;1;2000.8157628;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637398;1;2;1;50;76;1;2000.8157628;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637399;1;1;1;50;76;1;1555.3962226;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637400;1;1;1;50;76;1;1213.8711957;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637401;1;1;1;50;76;1;1313.6788327;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637401;1;2;1;50;76;1;1313.6788327;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637402;1;1;1;50;76;1;1373.0606773;76;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637402;1;2;1;50;76;1;1373.0606773;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637403;1;1;1;50;76;1;971.03621202;76;1;;1;6;VACACIONES;;2;1;3;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637403;1;2;1;50;76;1;971.03621202;76;1;;1;6;VACACIONES;;2;1;3;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637405;1;1;1;50;76;1;2588.5713501;76;;1;1;6;DESCANSAR;;2;2;;;;2;2;;;;;;;;;;1;11;;;;;;
20260624;06;2026;8637405;1;2;1;50;76;1;2588.5713501;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637405;1;3;1;50;76;1;2588.5713501;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637405;1;4;1;50;76;1;2588.5713501;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637405;1;5;1;50;76;1;2588.5713501;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637405;1;6;1;50;76;1;2588.5713501;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637405;1;7;1;50;76;1;2588.5713501;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637407;1;1;1;50;76;1;1313.6788327;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637407;1;2;1;50;76;1;1313.6788327;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637408;1;1;1;50;76;1;1165.2434544;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637408;1;2;1;50;76;1;1165.2434544;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637411;1;1;1;50;76;1;984.86099777;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637411;1;2;1;50;76;1;984.86099777;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637411;1;3;1;50;76;1;984.86099777;76;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637412;1;1;1;50;76;1;675.21764105;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637414;1;1;1;50;76;1;855.33687811;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637414;1;2;1;50;76;1;855.33687811;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637415;1;1;1;50;76;1;1418.7731393;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637415;1;2;1;50;76;1;1418.7731393;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637416;1;1;1;50;76;1;1026.9186125;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637416;1;2;1;50;76;1;1026.9186125;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637416;1;3;1;50;76;1;1026.9186125;76;1;;1;2;;;2;2;;;;2;1;;1;1;;;;;;;;;;;;;;1
20260624;06;2026;8637417;1;1;1;50;76;1;593.71800252;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637417;1;2;1;50;76;1;593.71800252;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637418;1;1;1;50;76;1;1007.8967522;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637420;1;1;1;50;76;1;947.06251928;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637420;1;2;1;50;76;1;947.06251928;76;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637421;1;1;1;50;76;1;1541.5161325;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637421;1;2;1;50;76;1;1541.5161325;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637424;1;1;1;50;76;1;728.3227174;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637425;1;1;1;50;76;1;816.45007202;76;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637425;1;2;1;50;76;1;816.45007202;76;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637425;1;3;1;50;76;1;816.45007202;76;;1;1;6;VER TELEVISION;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637426;1;1;1;50;76;1;1402.8945149;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637426;1;3;1;50;76;1;1402.8945149;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637427;1;1;1;50;76;1;742.14750315;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637427;1;2;1;50;76;1;742.14750315;76;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637429;1;1;1;50;76;1;1532.1579006;76;;1;1;6;ACUDIR A CITAS MEDICAS;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637429;1;2;1;50;76;1;1532.1579006;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637429;1;3;1;50;76;1;1532.1579006;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637430;1;1;1;50;76;1;911.54381542;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637431;1;1;1;50;76;1;640.57181802;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637432;1;1;1;50;76;1;205.00964374;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637432;1;2;1;50;76;1;205.00964374;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;11;;;;;;
20260624;06;2026;8637432;1;3;1;50;76;1;205.00964374;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637433;1;1;1;50;76;1;2471.6889571;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637433;1;2;1;50;76;1;2471.6889571;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637433;1;3;1;50;76;1;2471.6889571;76;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637434;1;1;1;50;76;1;253.45020517;76;1;;1;2;;;2;2;;;;2;1;;1;;;;;;;;;;;;;;;1
20260624;06;2026;8637434;1;2;1;50;76;1;253.45020517;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637435;1;1;1;50;76;1;1057.0396337;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637435;1;2;1;50;76;1;1057.0396337;76;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637436;1;1;1;50;76;1;2282.6146389;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637436;1;2;1;50;76;1;2282.6146389;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637436;1;3;1;50;76;1;2282.6146389;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637436;1;4;1;50;76;1;2282.6146389;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637437;1;1;1;50;76;1;1334.4264847;76;;1;1;6;DESCANSANDO;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637437;1;2;1;50;76;1;1334.4264847;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637437;1;3;1;50;76;1;1334.4264847;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637438;1;1;1;50;76;1;832.36881989;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637445;1;1;1;50;76;1;208.69224007;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637447;1;1;1;50;76;1;746.59018683;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637448;1;1;1;50;76;1;640.57181802;76;1;;1;4;;;2;2;;;;2;1;1;;;;;;;;;;;;;;;;1
20260624;06;2026;8637449;1;1;1;50;76;1;971.03621202;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637449;1;2;1;50;76;1;971.03621202;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637450;1;1;1;50;76;1;640.57181802;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637451;1;1;1;50;76;1;1719.1224414;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637451;1;2;1;50;76;1;1719.1224414;76;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637452;1;1;1;50;76;1;962.70815799;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637452;1;2;1;50;76;1;962.70815799;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637452;1;3;1;50;76;1;962.70815799;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637453;1;1;1;50;76;1;1253.08946;76;1;;1;4;;;2;1;1;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637453;1;2;1;50;76;1;1253.08946;76;;1;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637453;1;3;1;50;76;1;1253.08946;76;;1;1;6;HACER DEPORTE;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637454;1;1;1;50;76;1;933.18322164;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637454;1;2;1;50;76;1;933.18322164;76;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637456;1;1;1;50;76;1;933.18322164;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637456;1;2;1;50;76;1;933.18322164;76;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637459;1;1;1;50;76;1;857.84683706;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637459;1;2;1;50;76;1;857.84683706;76;1;;1;4;;;1;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637460;1;1;1;50;76;1;1088.7773558;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637461;1;1;1;50;76;1;1109.7556709;76;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;1;10;;;;;;
20260624;06;2026;8637461;1;2;1;50;76;1;1109.7556709;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637462;1;1;1;50;76;1;2323.6613918;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637462;1;3;1;50;76;1;2323.6613918;76;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637463;1;1;1;50;81;1;192.10230555;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637463;1;2;1;50;81;1;192.10230555;81;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637463;1;3;1;50;81;1;192.10230555;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637463;1;4;1;50;81;1;192.10230555;81;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637464;1;1;1;50;81;1;187.31216054;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637464;1;2;1;50;81;1;187.31216054;81;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637464;1;3;1;50;81;1;187.31216054;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637465;1;1;1;50;81;1;220.41528228;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637465;1;2;1;50;81;1;220.41528228;81;1;;1;2;;;2;2;;;;2;1;1;;;;;;;;;;;;;;;;1
20260624;06;2026;8637466;1;1;1;50;81;1;273.4562881;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637466;1;2;1;50;81;1;273.4562881;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637467;1;1;1;50;81;1;242.17650181;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637467;1;2;1;50;81;1;242.17650181;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637467;1;3;1;50;81;1;242.17650181;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637468;1;1;1;50;81;1;127.50865262;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637468;1;2;1;50;81;1;127.50865262;81;1;;1;4;;;2;2;;;;1;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637468;1;3;1;50;81;1;127.50865262;81;1;;1;4;;;2;2;;;;1;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637468;1;4;1;50;81;1;127.50865262;81;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637469;1;1;1;50;81;1;132.86080374;81;1;;1;4;;;2;2;;;;1;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637469;1;2;1;50;81;1;132.86080374;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637470;1;1;1;50;81;1;132.05717568;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637470;1;2;1;50;81;1;132.05717568;81;1;;1;4;;;2;2;;;;1;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637471;1;1;1;50;81;1;134.68111032;81;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637471;1;2;1;50;81;1;134.68111032;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637472;1;1;1;50;81;1;128.52308774;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637472;1;2;1;50;81;1;128.52308774;81;1;;1;4;;;2;2;;;;1;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637473;1;1;1;50;81;1;107.30470629;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637473;1;2;1;50;81;1;107.30470629;81;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637474;1;1;1;50;81;1;147.46028074;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637474;1;2;1;50;81;1;147.46028074;81;1;;1;4;;;2;2;;;;1;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637474;1;3;1;50;81;1;147.46028074;81;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637475;1;1;1;50;81;1;131.14702238;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637475;1;2;1;50;81;1;131.14702238;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637476;1;1;1;50;81;1;135.59126361;81;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637476;1;2;1;50;81;1;135.59126361;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637477;1;1;1;50;81;1;130.23686909;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637477;1;2;1;50;81;1;130.23686909;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637478;1;1;1;50;81;1;257.54605402;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637479;1;1;1;50;81;1;242.17650181;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637479;1;2;1;50;81;1;242.17650181;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637479;1;3;1;50;81;1;242.17650181;81;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637480;1;1;1;50;81;1;270.05713994;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637485;1;1;1;50;81;1;140.39210487;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637485;1;3;1;50;81;1;140.39210487;81;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637485;1;4;1;50;81;1;140.39210487;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637486;1;1;1;50;81;1;247.60720439;81;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637486;1;2;1;50;81;1;247.60720439;81;1;;1;2;;;2;2;;;;2;1;1;;;;;;;;;;;;;;;;1
20260624;06;2026;8637494;1;1;1;50;85;1;601.2933529;85;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637494;1;2;1;50;85;1;601.2933529;85;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637494;1;3;1;50;85;1;601.2933529;85;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637494;1;4;1;50;85;1;601.2933529;85;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637495;1;1;1;50;85;1;433.82450343;85;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637495;1;2;1;50;85;1;433.82450343;85;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637495;1;3;1;50;85;1;433.82450343;85;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637496;1;1;1;50;85;1;438.88387059;85;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637496;1;2;1;50;85;1;438.88387059;85;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637496;1;3;1;50;85;1;438.88387059;85;1;;1;2;;;2;2;;;;2;1;;;1;;;;;;;;;;;;;;1
20260624;06;2026;8637497;1;1;1;50;85;1;434.97671181;85;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637497;1;2;1;50;85;1;434.97671181;85;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
20260624;06;2026;8637497;1;3;1;50;85;1;434.97671181;85;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637497;1;4;1;50;85;1;434.97671181;85;;1;1;3;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637498;1;1;1;50;85;1;267.05645691;85;;1;1;4;;;2;2;;;;2;2;;;;;;;;;;2;;;;;;;
20260624;06;2026;8637499;1;1;1;50;85;1;363.06902454;85;1;;1;1;;1;;;;;;;;;;;;;;;;;;;;;;;;
