PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P3363S1;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3560;P3561;P3067;P3067S1;P3067S2;P6775;P3068;P3562;P3563;P6750;P3073;P550;P6780;P6780S1;P1879;P1879S1;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8;P6426
20260626;06;2026;8649911;1;4;1;60;08;1;845.98485174;08;1;4771;1;1;;;1;;1;;2;2;2;2;1;;1;1;2;2;1;;2;1750000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;3;7;;2;;2;;;;2;2;1;5;24;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;3;;1;1750000;47;4771;5223;36
20260626;06;2026;8649913;1;3;1;60;08;1;941.15008206;08;1;8220;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;2;;1;3000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;1;250000;1;1;1500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;1;;1;;1;1;1;2;1;1;1;1;12;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;3000000;82;8220;4222;12
20260626;06;2026;8649914;1;3;1;60;08;1;845.98485174;08;1;8559;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;2;;2;1750000;2;;2;;;2;;2;;2;;2;;2;;;1;250000;2;2;;;2;;;2;;;2;;;1;1423500;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;5;7;;1;;1;1;1;20;1;1;1;6;60;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;;15;3;;1;1750000;85;8559;2359;72
20260626;06;2026;8649914;1;4;1;60;08;1;845.98485174;08;1;9700;1;1;;;1;;1;;2;2;2;2;3;;2;2;2;2;1;;2;700000;2;;2;;;1;100000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;1;2;;2;;2;;;;2;2;1;12;24;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;10;3;;1;800000;97;9700;9111;12
20260626;06;2026;8649914;1;7;1;60;08;1;845.98485174;08;1;4520;1;1;;;1;;1;;2;2;2;2;1;;1;1;2;2;1;;2;1800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;45;;;45;;;4;7;;2;;2;;;;2;2;1;2;12;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;30;2;;1;1800000;45;4520;7231;6
20260626;06;2026;8649915;1;1;1;60;08;1;1702.8918919;08;1;8530;1;2;1;;1;;1;;1;1;1;1;2;;1;1;1;1;5;;2;7000000;1;420000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;6500000;1;6500000;1;6500000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;7;;1;;1;3;1;30;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;8;;10;3;;1;7000000;85;8530;2342;360
20260626;06;2026;8649915;1;2;1;60;08;1;1702.8918919;08;1;4754;1;1;;;1;;1;;2;2;2;2;1;;1;1;1;1;1;;2;2500000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;5;7;;3;;2;;;;2;2;1;3;48;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;50;3;;1;2500000;47;4754;5223;240
20260626;06;2026;8649916;1;2;1;60;08;1;3383.9394069;08;1;4321;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;2;;;;;;;;800000;1;;3;;1;;2;12;30;1;;30;;;1;2;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;2;;60;3;;1;800000;43;4321;7411;96
20260626;06;2026;8649917;1;1;1;60;08;1;2130.2905952;08;1;5224;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;1800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1700000;1;;3;;1;;2;12;48;;;48;;;1;6;;2;;2;;;;2;2;1;0;25;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;2;2;1;1;2;;60;3;;1;1700000;52;5224;9333;180
20260626;06;2026;8649917;1;2;1;60;08;1;2130.2905952;08;1;9700;1;1;;;1;;1;;2;2;2;2;3;;2;2;2;2;1;;2;900000;2;;2;;;1;200000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;2;2;;2;;2;;;;2;2;1;0;23;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;2;3;;1;1100000;97;9700;5322;9
20260626;06;2026;8649917;1;3;1;60;08;1;2130.2905952;08;1;9700;1;1;;;1;;1;;2;2;2;2;3;;2;2;2;2;1;;2;400000;2;;2;;;1;200000;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;40;;;40;;;2;2;;2;;2;;;;2;2;1;3;12;1;;5;;2;;;;;;;;2;;;;1;1;1;2;1;2;2;2;1;2;;1;1;2;2;2;2;2;2;3;;2;3;;1;600000;97;9700;5311;8
20260626;06;2026;8649917;1;4;1;60;08;1;2130.2905952;08;1;4111;1;1;;;1;;1;;2;2;2;2;1;;1;1;1;1;1;;2;600000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;40;;;40;;;3;9;;2;;2;;;;1;2;1;5;5;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;1;1;3;;10;3;;1;600000;41;4111;4321;7
20260626;06;2026;8649917;1;7;1;60;08;1;2130.2905952;08;1;5611;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;2500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1500000;1;;3;;1;;2;12;40;;;40;;;1;6;;2;;2;;;;2;2;1;0;25;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;15;3;;1;1500000;56;5611;5120;96
20260626;06;2026;8649918;1;1;1;60;08;1;1470.9943458;08;1;4773;1;1;;;1;;2;;2;2;2;2;1;;1;1;1;1;1;;2;1200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;4;7;;2;;2;;;;2;2;1;12;3;1;;2;;2;;;;;;;;2;;;;1;1;1;2;1;1;2;2;2;2;;1;1;1;2;2;2;1;1;2;;45;3;;1;1200000;47;4773;3213;6
20260626;06;2026;8649919;1;1;1;60;08;1;845.98485174;08;1;5619;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;1;1;1;6;;;3000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1700000;1;;3;;1;;2;12;60;;;60;;;2;6;;2;;2;;;;2;2;1;0;23;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;25;3;;1;1700000;56;5619;5212;160
20260626;06;2026;8649919;1;2;1;60;08;1;845.98485174;08;1;5619;2;;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;25;2;;25;;;2;1;;2;;2;;;;2;2;1;0;2;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;;56;5619;5212;160
20260626;06;2026;8649919;1;4;1;60;08;1;845.98485174;08;1;9602;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;700000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;600000;1;;3;;1;;2;12;48;;;25;6;;1;1;;3;;2;;;;2;2;1;96;3;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;600000;96;9602;5141;2
20260626;06;2026;8649919;1;5;1;60;08;1;845.98485174;08;1;4921;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;2000000;2;;2;;;2;;2;;2;;2;;2;;;1;219000;2;1;104000;2;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;4;;1;;1;1;1;15;1;1;1;0;12;1;;5;;2;;;;;;;;2;;;;1;1;1;2;2;2;2;2;2;2;;2;2;1;1;1;2;1;1;11;;15;3;;1;2000000;49;4921;8331;6
20260626;06;2026;8649919;1;8;1;60;08;1;845.98485174;08;1;1410;1;2;2;6;2;1;1;7810;1;2;1;1;1;;1;1;1;1;1;;2;1800000;2;;2;;;2;;2;;2;;2;;2;;;1;219000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;5;7;;1;;1;1;1;2;1;1;1;0;3;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;60;3;;1;1800000;14;1410;8153;1
20260626;06;2026;8649920;1;1;1;60;08;1;808.31924355;08;1;4775;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;2800000;2;;2;;;2;;2;;2;;2;;2;;;1;249000;2;2;;;2;;;2;;;1;2000000;2;1;2800000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;44;;;10;7;;1;;1;2;1;35;1;1;1;3;120;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;15;2;;1;2800000;47;4775;3341;300
20260626;06;2026;8649920;1;2;1;60;08;1;808.31924355;08;1;9602;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;2000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;2;;;;;;;;1500000;1;;3;;3;;2;12;16;2;;6;6;;1;2;;3;;2;;;;2;2;1;2;24;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;11;;10;3;;1;1500000;96;9602;5141;120
20260626;06;2026;8649921;1;1;1;60;08;1;997.32677469;08;1;6120;1;1;;;1;;1;;2;2;2;2;1;;1;1;1;1;1;;2;6800000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;40;;;40;;;7;1;;3;;2;;;;2;2;1;12;24;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;14;;;8;;1;6800000;61;6120;3341;6
20260626;06;2026;8649921;1;2;1;60;08;1;997.32677469;08;1;8559;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;3000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;1;2;;;;;;;;3000000;1;;3;;4;;1;12;40;;;40;;;1;2;;1;;1;1;2;20;2;2;1;0;60;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;10;3;;1;3000000;85;8559;2359;60
20260626;06;2026;8649923;1;2;1;60;08;1;988.86015393;08;1;9700;1;1;;;1;;1;;2;2;2;2;3;;2;2;2;2;1;;2;450000;2;;2;;;1;300000;1;600000;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;60;;;60;;;1;1;;2;;2;;;;2;2;1;36;6;3;;3;;2;;;;;;;;2;;;;1;1;1;1;2;2;2;1;2;2;;2;1;1;2;2;2;2;2;14;;;8;;1;1350000;97;9700;5322;4
20260626;06;2026;8649924;1;1;1;60;08;1;703.56965418;08;1;8530;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;2;;2;3400000;2;;2;;;2;;2;;2;;2;;2;;;1;250000;2;2;;;2;;;2;;;2;;;1;1700000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;7;7;;1;;1;2;1;20;1;1;1;12;24;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;45;2;;1;3400000;85;8530;4120;60
20260626;06;2026;8649925;1;3;1;60;08;1;1094.3176011;08;1;2100;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;2;;2;2800000;2;;2;;;2;;2;;2;;2;;2;;;1;250000;2;2;;;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;8;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;10;1;;1;2800000;21;2100;7233;96
20260626;06;2026;8649925;1;4;1;60;08;1;1094.3176011;08;1;9499;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;2;;2;2500000;2;;2;;;2;;2;;2;;2;;2;;;1;250000;2;2;;;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;4;7;;1;;1;1;1;10;1;1;1;0;24;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;50;1;;1;2500000;94;9499;4311;24
20260626;06;2026;8649927;1;1;1;60;08;1;1119.471066;08;1;1104;1;2;2;12;2;1;1;7820;1;2;1;1;1;;1;1;1;1;1;;2;2600000;2;;1;85000;1;2;;2;;2;;2;;2;;;1;250000;1;2;;;2;;;2;;;2;;;1;2000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;2;1;15;1;1;1;12;48;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;48;2;;1;2600000;11;1104;7233;6
20260626;06;2026;8649927;1;2;1;60;08;1;1119.471066;08;1;8610;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;7500000;1;150000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;7000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;58;;;58;;;10;7;;1;;1;2;1;25;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;15;2;;1;7500000;86;8610;1342;185
20260626;06;2026;8649927;1;3;1;60;08;1;1119.471066;08;1;7020;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;3000000;2;;2;;;2;;2;;2;;2;;2;;;1;250000;1;2;;;2;;;2;;;2;;;1;3000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;1;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;40;3;;1;3000000;70;7020;1221;24
20260626;06;2026;8649928;1;1;1;60;08;1;1131.8593327;08;1;7730;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;5500000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;1;1500000;2;1;4500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;45;;;45;;;7;7;;1;;1;1;1;15;1;1;1;5;24;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;20;2;;1;5500000;77;7730;1212;48
20260626;06;2026;8649928;1;2;1;60;08;1;1131.8593327;08;1;8621;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;3500000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3000000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;44;;;44;;;7;7;;1;;1;1;1;13;1;1;1;0;24;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;15;3;;1;3500000;86;8621;1212;6
20260626;06;2026;8649930;1;1;1;60;08;1;689.3209903;08;1;4921;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;2;;1;1750905;2;;2;;;2;;2;;1;180000;2;;2;;;1;249095;2;1;112000;2;2;;;2;;;2;;;1;1423500;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;11;1;1;1;0;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;7;;60;1;;1;1750905;49;4921;4132;36
20260626;06;2026;8649930;1;2;1;60;08;1;689.3209903;08;1;4711;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;1750905;2;;2;;;2;;2;;2;;2;;2;;;1;249095;2;1;112000;2;2;;;2;;;2;;;1;1423500;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;10;7;;1;;1;1;1;8;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;15;1;;1;1750905;47;4711;4110;96
20260626;06;2026;8649931;1;1;1;60;08;1;1417.4543141;08;1;4773;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;500000;1;;3;;1;;2;4;30;1;;30;;;1;2;;2;;2;;;;2;2;1;10;6;1;;1;;2;;;;;;;;1;20;1;1;1;1;1;2;1;2;2;2;2;2;;1;1;1;2;1;2;2;1;3;;15;3;;1;500000;47;4773;5223;4
20260626;06;2026;8649931;1;2;1;60;08;1;1417.4543141;08;1;7120;1;2;2;6;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;1750905;2;;2;;;2;;2;;2;;2;;2;;;1;249095;2;2;;;2;;;2;;;2;;;1;1423500;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;6;7;;1;;1;1;1;7;1;1;1;2;36;1;;7;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;2;;40;3;;1;1750905;71;7120;3115;12
20260626;06;2026;8649932;1;1;1;60;08;1;1773.5186368;08;1;5619;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;300000;1;;3;;1;;1;12;15;2;;15;;;1;1;;2;;2;;;;2;2;1;24;180;1;;5;;2;;;;;;;;1;30;1;1;1;1;1;2;1;2;2;2;2;2;;2;1;1;2;1;2;2;1;14;;;8;;1;300000;56;5619;7512;36
20260626;06;2026;8649932;1;2;1;60;08;1;1773.5186368;08;1;7420;2;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;1680000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;;;;;;;;1680000;1;;3;;5;;1;12;20;1;;12;6;;1;2;;2;;2;;;;2;2;1;0;48;1;;5;;2;;;;;;;;1;10;2;1;2;;;;;;;;;;;;;1;2;1;2;1;1;2;;30;3;;1;1680000;74;7420;3431;240
20260626;06;2026;8649933;1;2;1;60;08;1;1417.4543141;08;1;5222;1;2;1;;2;4;1;8010;1;2;1;1;1;;1;1;1;1;2;;2;1750905;2;;2;;;2;;2;;2;;2;;2;;;1;249095;2;2;;;2;;;2;;;2;;;1;1423500;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;72;;;72;;;10;7;;1;;1;1;1;15;1;1;1;0;60;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;60;1;;1;1750905;52;5222;5414;180
20260626;06;2026;8649934;1;1;1;60;08;1;1544.0048936;08;1;6820;1;2;1;;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;2500000;2;;1;180000;1;2;;2;;2;;2;;2;;;1;250000;1;2;;;2;;;2;;;2;;;1;1600000;2;;2;;2;;2;;1;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;44;;;54;;;5;7;;1;;1;1;1;13;1;1;1;0;36;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;60;5;;1;2500000;68;6820;5414;156
20260626;06;2026;8649934;1;2;1;60;08;1;1544.0048936;08;1;8530;1;2;2;11;1;;1;;1;2;1;1;1;;1;1;1;1;1;;2;2300000;2;;2;;;2;;2;;2;;2;;2;;;1;250000;1;2;;;2;;;2;;;2;;;1;870000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;40;;;0;3;;6;7;;1;;1;1;1;0;1;1;1;18;36;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;1;;50;3;;1;2300000;85;8530;2341;6
