PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;PT;P6016;P3271;P6040;P6030S1;P6030S3;P6050;P6083;P6083S1;P6081;P6081S1;P2057;P2059;P2061;P6080;P6080S1;P6080S1A1;P6070;P6071;P6071S1;P6090;P6100;P6110;P6120;P1906S1;P1906S2;P1906S3;P1906S4;P1906S5;P1906S6;P1906S7;P1906S8;P6160;P6170;P3041;P3042;P3042S1;P3042S2;P3043;P3043S1;P3038;P3039;POB_MAY18
20250626;06;2025;8268513;1;3;1;10;41;1;128.22130394;41;1;3;1;36;2;1989;7;2;;2;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250626;06;2025;8268513;1;4;1;10;41;1;128.22130394;41;1;4;1;16;4;2009;8;1;2;1;3;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;2;5;1;;1;;;;
20250626;06;2025;8268514;1;1;1;10;41;1;238.97534678;41;1;1;1;43;8;1981;1;3;;3;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250626;06;2025;8268514;1;2;1;10;41;1;238.97534678;41;1;2;2;40;2;1985;2;2;;2;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;4;;;;1;2;1
20250626;06;2025;8268514;1;3;1;10;41;1;238.97534678;41;1;3;1;22;2;2003;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;2;1;1
20250626;06;2025;8268514;1;4;1;10;41;1;238.97534678;41;1;4;1;13;9;2011;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;0;;;;;;
20250626;06;2025;8268514;1;5;1;10;41;1;238.97534678;41;1;5;1;10;9;2014;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;5;1;;1;;;;
20250626;06;2025;8268515;1;1;1;10;41;1;203.73670801;41;1;1;1;49;1;1976;1;3;;3;;2;2;2;6;;;3;1;2;1;1;1;56490;4;4;3;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250626;06;2025;8268515;1;2;1;10;41;1;203.73670801;41;1;2;2;46;12;1978;2;2;;2;;2;2;2;6;;;3;1;1;1;1;5;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;1;2;1
20250626;06;2025;8268515;1;3;1;10;41;1;203.73670801;41;1;3;1;20;9;2004;3;1;2;1;1;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;10;6;719;2;;2;1;1
20250626;06;2025;8268515;1;4;1;10;41;1;203.73670801;41;1;2;1;15;1;2010;3;1;2;1;1;2;2;2;6;;;6;;;1;1;5;;3;1;3;1;1;1;1;1;2;2;;1;0;;;;;;
20250626;06;2025;8268515;1;5;1;10;41;1;203.73670801;41;1;5;1;13;8;2011;3;1;2;1;1;2;2;2;6;;;6;;;1;1;5;;4;4;4;4;4;4;4;4;1;1;1;4;2;;;;;;
20250626;06;2025;8268516;1;1;1;10;41;1;156.91473513;41;1;1;2;51;5;1974;1;3;;3;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;3;;;;1;2;1
20250626;06;2025;8268516;1;2;1;10;41;1;156.91473513;41;1;2;2;18;6;2007;3;1;1;2;;1;;2;6;;;1;1;3;1;3;;;4;3;4;4;4;3;4;4;1;1;1;5;1;;1;;1;2;1
20250626;06;2025;8268516;1;3;1;10;41;1;156.91473513;41;1;3;1;19;7;2005;7;2;;2;;2;2;2;6;;;1;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;2;1;1
20250626;06;2025;8268517;1;1;1;10;41;1;125.53607832;41;1;1;2;65;12;1959;1;2;;2;;2;2;2;6;;;5;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;2;;;;1;2;1
20250626;06;2025;8268518;1;1;1;10;41;1;183.81409692;41;1;1;1;42;5;1983;1;2;;2;;2;2;2;6;;;2;1;2;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;2;;;;2;1;1
20250626;06;2025;8268518;1;2;1;10;41;1;183.81409692;41;1;2;2;39;5;1986;2;2;;2;;2;2;2;6;;;2;1;1;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;1;;1;;1;2;1
20250626;06;2025;8268518;1;3;1;10;41;1;183.81409692;41;1;3;1;20;3;2005;3;1;2;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;5;2;;2;;2;1;1
20250626;06;2025;8268518;1;4;1;10;41;1;183.81409692;41;1;4;2;13;5;2012;3;1;2;1;1;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;3;;;;;;
20250626;06;2025;8268520;1;1;1;10;41;1;208.13260868;41;1;1;2;34;5;1991;1;2;;2;;2;2;2;6;;;4;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;1;2;1
20250626;06;2025;8268520;1;2;1;10;41;1;208.13260868;41;1;2;1;22;5;2003;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;4;1;;;;2;1;1
20250626;06;2025;8268520;1;3;1;10;41;1;208.13260868;41;1;3;1;17;10;2007;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;2;;3;5;;;;;;
20250626;06;2025;8268520;1;4;1;10;41;1;208.13260868;41;1;4;2;12;1;2013;3;1;1;2;;2;2;2;6;;;6;;;1;3;;;4;4;4;4;4;4;4;4;1;1;1;4;1;;;;;;
