PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FT;P3044S2;P6440;P6450;P6460;P6460S1;P6400;P6410;P6422;P6420S2;P6424S1;P6424S2;P6424S3;P6424S5;P6426;P6430;P6430S1;P3045S1;P3045S2;P3045S3;P3046;P3363;P9440;P6500;P3364;P3364S1;P6510;P6510S1;P6510S2;P6590;P6590S1;P6600;P6600S1;P6610;P6610S1;P6620;P6620S1;P6585S1;P6585S1A1;P6585S1A2;P6585S2;P6585S2A1;P6585S2A2;P6585S3;P6585S3A1;P6585S3A2;P6585S4;P6585S4A1;P6585S4A2;P6545;P6545S1;P6545S2;P6580;P6580S1;P6580S2;P6630S1;P6630S1A1;P6630S2;P6630S2A1;P6630S3;P6630S3A1;P6630S4;P6630S4A1;P6630S6;P6630S6A1;P6640;P6640S1;P1800;P1800S1;P1801S1;P1801S2;P1801S3;P1802;P3047;P3048;P3049;P6765;P6765S1;P3051;P3052;P3053;P3365;P3365S1;P3054;P3054S1;P3055;P3055S1;P3056;P3057;P6760;P3058S1;P3058S2;P3058S3;P3058S4;P3058S5;P3059;P3061;P3062S1;P3062S2;P3062S3;P3062S4;P3062S5;P3062S6;P3062S7;P3062S8;P3062S9;P3063;P3063S1;P3064;P3064S1;P3065;P3066;P3067;P3067S1;P3067S2;P6775;P3068;P6750;P3073;P550;P6780;P6780S1;P1879;P1805;P6790;P6800;P6810;P6810S1;P6850;P6830;P6830S1;P3069;P6880;P6880S1;P6915;P6915S1;P6920;P6930;P6940;P6960;P6990;P9450;P7020;P760;P7026;P7028;P7028S1;P1880;P1880S1;P7040;P7045;P3071S3;P3072S2;P7050;P7070;P7075;P7077;P7090;P7100;P7110;P7120;P7130;P7140S1;P7140S2;P7140S3;P7140S4;P7140S5;P7140S6;P7140S7;P7140S8;P7140S9;P7140S9A1;P7150;P7160;P7170S1;P7170S5;P7170S6;P7180;P514;P515;P1881;P1881S1;P1882;P7240;P7240S1;OCI;INGLABO;RAMA2D_R4;RAMA4D_R4;OFICIO_C8
20250625;06;2025;8253046;1;1;1;60;63;1;164.34757329;63;1;4921;2;;;;;;;;;;;;60;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;0;0;3;1;1;1;6;;;3000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1200000;1;;3;;3;2;12;60;;;60;;;2;4;;1;;3;;;;2;2;1;12;216;1;;4;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;2;10;LA PENSION;1;1200000;49;4921;8331
20250625;06;2025;8253046;1;2;1;60;63;1;164.34757329;63;1;4921;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;3;3;6;;;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;600000;1;;1;;4;2;12;40;;;24;6;;1;4;;3;;2;;;;2;2;1;0;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;2;3;;1;600000;49;4921;9333
20250625;06;2025;8253047;1;1;1;60;63;1;191.98263301;63;1;4541;2;;;;;;;;;;;;61;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;3;3;4;;;2000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;2000000;1;;3;;8;2;12;30;2;;30;;;1;7;;2;;2;;;;2;2;1;3;60;4;;13;COVID;1;20;4214;6499;4;2000000;1;4;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;12;;15;6;;1;4000000;45;4541;1420
20250625;06;2025;8253048;1;1;1;60;63;1;163.4095994;63;1;1399;1;1;;;1;;1;;2;2;2;2;24;1;;1;1;2;1;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;2000000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;2;7;;3;;2;;;;2;2;1;0;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;60;3;;1;1423500;13;1399;7399
20250625;06;2025;8253048;1;2;1;60;63;1;163.4095994;63;1;8530;1;2;2;10;1;;1;;2;2;1;1;5;1;;1;1;1;1;2;2;2500000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;1500000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;0;3;;7;7;;1;;1;2;1;2;1;1;1;2;10;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;10;2;;1;2500000;85;8530;2330
20250625;06;2025;8253049;1;1;1;60;63;1;118.84334502;63;1;5619;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;800000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;800000;1;;3;;3;2;12;30;2;;30;;;1;6;;3;;2;;;;2;2;1;9;336;4;;13;POR PANDEMIA;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;3;;2;3;;1;800000;56;5619;9411
20250625;06;2025;8253050;1;1;1;60;63;1;158.90274723;63;1;4530;1;2;1;;1;;1;;1;2;1;1;240;1;;1;1;1;1;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;1;400000;2;1;130000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;3;7;;1;;1;1;1;19;1;1;1;0;36;4;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;20;1;;1;1423500;45;4530;5223
20250625;06;2025;8253050;1;2;1;60;63;1;158.90274723;63;1;8621;1;2;2;12;1;;1;;1;2;1;1;4;1;;1;1;1;1;3;1;1423500;2;;1;290000;2;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;1;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;60;;;10;2;;1;;1;1;1;4;1;1;1;0;12;1;;7;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;2;2;;35;1;;1;1423500;86;8621;5321
20250625;06;2025;8253053;1;1;1;60;63;1;174.36766259;63;1;3120;1;2;1;;2;4;1;8010;1;2;1;1;96;1;;1;1;2;1;2;1;1900000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1600000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;47;;;47;;;10;7;;1;;1;1;1;8;1;1;1;3;24;4;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;20;2;;1;1900000;31;3120;5414
20250625;06;2025;8253054;1;1;1;60;63;1;121.84478693;63;1;8530;1;2;1;;2;4;1;8413;1;1;1;1;240;2;;2;1;1;1;5;2;5200000;2;;2;;;2;;2;;2;;2;;2;;;2;;;1;98;2;2;;;2;;;2;;;2;;1;7500000;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;0;3;;10;7;;1;;1;3;1;25;1;1;1;0;13;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;1;;120;2;;1;5200000;85;8530;2341
20250625;06;2025;8253054;1;2;1;60;63;1;121.84478693;63;1;8544;1;2;1;;1;;1;;1;1;1;1;187;2;;2;1;1;1;5;2;8500000;1;279000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;1;13000000;1;5200000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;7;;1;;1;2;1;23;1;1;1;1;13;1;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;8;;15;3;;1;8500000;85;8544;2310
20250625;06;2025;8253056;1;1;1;60;63;1;123.62613168;63;1;8423;1;2;1;;1;;1;;1;1;1;1;168;2;;1;1;1;1;5;1;3500000;2;;2;;;2;;2;;2;;2;;2;;;2;;;1;113800;2;2;;;2;;;2;;;1;3000000;1;3500000;1;1800000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;47;;;47;;;10;7;;1;;1;3;1;14;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;15;8;;1;3500000;84;8423;5412
20250625;06;2025;8253057;1;1;1;60;63;1;156.27935747;63;1;9007;2;;;;;;;;;;;;62;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1600000;1;;1;;3;2;12;20;1;;20;;;1;2;;2;;2;;;;2;2;1;6;120;4;;13;CONTINGENCIA NACIONAL;2;;;;;;;;1;20;1;1;2;;;;;;;;;;;;;1;1;2;2;1;1;15;TRANSPORTE UBER;25;2;;1;1600000;90;9007;2659
20250625;06;2025;8253057;1;2;1;60;63;1;156.27935747;63;1;9602;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;200000;1;;1;;3;2;12;10;1;;5;6;;1;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;1;14;1;1;2;;;;;;;;;;;;;1;1;2;2;1;1;14;;;3;;1;200000;96;9602;5141
20250625;06;2025;8253060;1;1;1;60;63;1;149.65429912;63;1;8121;2;;;;;;;;;;;;18;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;950000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;950000;1;;3;;1;1;12;36;2;;36;;;1;2;;2;;2;;;;2;2;1;2;48;3;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;2;;25;3;;1;950000;81;8121;9111
20250625;06;2025;8253060;1;2;1;60;63;1;149.65429912;63;1;4752;1;2;2;12;1;;1;;2;2;1;1;96;1;;1;1;2;1;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;4;7;;1;;1;1;1;17;1;1;1;2;12;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;15;3;;1;1423500;47;4752;5230
20250625;06;2025;8253062;1;2;1;60;63;1;115.82620978;63;1;4752;1;2;2;12;1;;1;;2;2;1;1;6;1;;1;1;2;1;2;1;1600000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;46;;;46;;;7;7;;1;;1;1;1;2;1;1;1;0;12;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;30;2;;1;1600000;47;4752;4311
20250625;06;2025;8253063;1;1;1;60;63;1;181.97068085;63;1;8412;1;2;2;6;1;;2;;2;2;2;2;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;3300000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;3300000;1;;3;;1;1;12;40;;;40;;;10;7;;1;;1;2;2;6;1;2;1;0;18;4;;8;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;8;;25;3;;1;3300000;84;8412;2611
20250625;06;2025;8253063;1;2;1;60;63;1;181.97068085;63;1;5611;1;1;;;1;;1;;2;2;2;2;13;1;;1;1;2;1;1;2;720000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;20;2;;20;;;3;7;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;11;;25;3;;1;720000;56;5611;5131
20250625;06;2025;8253065;1;1;1;60;63;1;206.95126713;63;1;4511;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;6;;;5000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;5000000;1;;3;;3;2;12;48;;;48;;;2;7;;3;;2;;;;2;2;1;4;36;4;;13;PANDEMIA;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;10;2;;1;5000000;45;4511;5221
20250625;06;2025;8253065;1;2;1;60;63;1;206.95126713;63;1;8621;1;2;2;3;1;;1;;2;2;2;2;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;1;;3000000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;3000000;1;;3;;3;2;11;48;;;48;;;10;7;;1;;1;1;2;8;1;1;1;0;11;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;10;2;;1;3000000;86;8621;2634
20250625;06;2025;8253067;1;4;1;60;63;1;76.391478149;63;1;7729;1;2;1;;1;;1;;1;2;1;1;18;1;;1;1;2;1;1;2;4000000;2;;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3000000;2;;1;2000000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;0;3;;6;1;;1;;1;1;1;2;1;1;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;1;;1;4000000;77;7729;4120
20250625;06;2025;8253068;1;2;1;60;63;1;54.081801914;63;1;8530;1;2;2;10;1;;1;;2;2;1;1;5;1;;1;1;1;1;1;2;2500000;2;;2;;;2;;2;;2;;2;;2;;;2;;;1;60000;2;2;;;2;;;2;;;1;2400000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;40;;;0;3;;7;7;;1;;1;2;1;30;1;2;1;2;10;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;25;3;;1;2500000;85;8530;2341
20250625;06;2025;8253069;1;1;1;60;63;1;72.218120248;63;1;4792;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;4;6;;;500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;200000;1;;3;;1;2;12;8;1;;8;;;1;1;;2;;2;;;;2;2;1;0;12;3;;2;;2;;;;;;;;1;30;1;1;2;;;;;;;;;;;;;1;2;2;2;2;1;14;;;8;;1;200000;47;4792;3322
20250625;06;2025;8253070;1;1;1;60;63;1;83.768291015;63;1;5223;1;2;1;;2;4;1;7820;1;2;1;1;24;1;;1;1;2;1;2;1;1423000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;52900;2;2;;;2;;;2;;;1;1300000;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;47;;;47;;;10;7;;1;;1;1;1;7;1;1;1;6;24;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;11;;40;3;;1;1423000;52;5223;7115
20250625;06;2025;8253072;1;2;1;60;63;1;72.66769447;63;1;5621;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;3;3;3;6;;;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;1200000;1;;3;;1;1;12;60;;;40;6;;1;7;;2;;2;;;;2;2;1;4;72;4;;1;;2;;;;;;;;2;;;;1;2;1;2;2;2;2;2;2;1;PRESTACIONES SOCIALES;2;1;1;2;1;2;1;1;3;;15;8;;1;1200000;56;5621;9122
20250625;06;2025;8253074;1;1;1;60;63;1;130.41891729;63;1;5813;1;2;1;;1;;1;;1;2;1;1;228;1;;1;1;2;1;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;1;56900;2;2;;;2;;;2;;;1;1300000;2;;1;785000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;47;;;47;;;4;7;;1;;1;1;1;25;1;1;1;0;36;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;30;3;;1;1423500;58;5813;2166
20250625;06;2025;8253074;1;2;1;60;63;1;130.41891729;63;1;5813;1;2;1;;1;;1;;1;2;1;1;228;1;;1;1;2;1;1;2;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;1;150000;2;1;1300000;2;;1;785000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;47;;;47;;;4;7;;1;;1;1;1;19;2;1;1;12;36;1;;9;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;30;2;;1;1423500;58;5813;1212
20250625;06;2025;8253075;1;1;1;60;63;1;178.96194847;63;1;4711;2;;;;;;;;;;;;36;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;3;3;6;;;1000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;900000;1;;3;;4;2;12;40;;;40;;;1;4;;1;;2;;;;2;2;1;2;1;1;;5;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;11;;5;8;;1;900000;47;4711;9621
20250625;06;2025;8253075;1;2;1;60;63;1;178.96194847;63;1;9529;2;;;;;;;;;;;;120;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;450000;1;;3;;6;2;12;30;2;;20;6;;1;1;;2;;2;;;;2;2;1;1;36;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;2;1;14;;;8;;1;450000;95;9529;7531
20250625;06;2025;8253080;1;1;1;60;63;1;186.08929855;63;1;6910;2;;;;;;;;;;;;12;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;1;;8000000;;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;8000000;1;;3;;4;2;12;36;2;;36;;;1;1;;1;;3;;;;2;2;1;0;408;4;;4;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;2;;1;8000000;69;6910;2611
20250625;06;2025;8253084;1;1;1;60;63;1;110.58199661;63;1;8551;1;2;2;10;1;;2;;1;2;1;1;4;1;;2;1;1;1;4;1;1423500;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;1;1200000;2;;1;675000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;40;;;40;;;5;7;;1;;1;1;1;15;1;1;1;2;10;1;;1;;1;10;7422;9511;4;600000;1;1;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;3;;10;2;;1;2023500;85;8551;2320
20250625;06;2025;8253086;1;1;1;60;63;1;179.55499424;63;1;5229;2;;;;;;;;;;;;48;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;4500000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;4500000;1;;3;;8;2;12;40;;;40;;;1;1;;1;;1;2;2;4;1;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;3;;1;4500000;52;5229;4110
20250625;06;2025;8253086;1;2;1;60;63;1;179.55499424;63;1;6499;2;;;;;;;;;;;;24;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;2;1;1;1;6;;;3000000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;3000000;1;;3;;3;2;12;25;2;;25;;;1;1;;3;;2;;;;2;2;1;28;192;2;;5;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;14;;;8;;1;3000000;64;6499;5223
20250625;06;2025;8253089;1;1;1;60;63;1;167.27699215;63;1;4921;1;1;;;1;;1;;2;2;2;2;120;1;;1;1;1;1;2;2;1309600;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;48;;;1;7;;1;;1;2;2;25;1;2;1;0;120;4;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;25;2;;1;1309600;49;4921;1324
20250623;06;2025;8253090;1;1;1;60;66;1;210.91525881;66;1;4761;2;;;;;;;;;;;;108;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;48;;;0;7;CUIDAR ADULTA MAYOR;2;3;;1;;3;;;;2;2;1;0;84;1;;3;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;5;2;;1;;47;4761;5223
20250623;06;2025;8253090;1;2;1;60;66;1;210.91525881;66;1;4761;2;;;;;;;;;;;;180;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;0;0;1;3;1;1;1;6;;;400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;200000;1;;3;;3;2;12;48;;;40;2;;2;3;;1;;3;;;;2;2;1;24;120;1;;2;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;8;;5;2;;1;200000;47;4761;1420
20250623;06;2025;8253091;1;1;1;60;66;1;151.85898634;66;1;9523;2;;;;;;;;;;;;240;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;7;;;;;;;;;;;1;3300000;1;0;1500000;1400000;400000;0;;;;;;;;;;;;;;;;;;1;1;2024;2;;0;1;;3;;3;2;12;60;;;60;;;2;7;;3;;2;;;;2;2;1;0;7;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;2;2;2;2;2;2;3;;10;8;;1;0;95;9523;7536
20250623;06;2025;8253093;1;1;1;60;66;1;242.50030625;66;1;4724;2;;;;;;;;;;;;60;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;400000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;400000;1;;1;;4;2;12;12;2;;12;;;2;1;;2;;2;;;;2;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;2;1;2;2;1;14;;;3;;1;400000;47;4724;5221
20250623;06;2025;8253093;1;3;1;60;66;1;242.50030625;66;1;7112;2;;;;;;;;;;;;2;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;1;1;1;1;4;;;600000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;600000;1;;1;;1;1;6;30;2;;30;;;2;7;;5;;2;;;;2;2;1;4;4;1;;1;;2;;;;;;;;1;30;1;1;1;1;1;1;1;2;2;2;2;2;;1;1;2;2;2;2;2;1;3;;20;5;;1;600000;71;7112;4110
20250623;06;2025;8253093;1;4;1;60;66;1;242.50030625;66;1;4711;1;2;2;6;1;;1;;2;2;2;2;6;1;;1;1;9;1;2;2;1400000;2;;2;;;2;;2;;2;;2;;2;;;1;200000;2;2;;;2;;;2;;;2;;;2;;2;;2;;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;46;;;40;2;;4;7;;1;;2;;;;1;2;1;2;2;1;;1;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;2;;15;3;;1;1400000;47;4711;2166
20250623;06;2025;8253096;1;1;1;60;66;1;229.70199095;66;1;7420;2;;;;;;;;;;;;132;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;3;1;1;1;6;;;1200000;1;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;1200000;1;;3;;3;2;12;40;;;40;;;2;2;;1;;1;1;2;11;1;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;2;1;1;1;;60;5;;1;1200000;74;7420;3431
20250624;06;2025;8253097;1;1;1;60;66;1;209.20581827;66;1;8530;1;2;1;;2;4;1;8413;1;1;1;2;480;2;;2;1;1;1;1;2;6000000;1;148000;2;;;2;;2;;2;;2;;2;;;2;;;2;;;2;;;2;;;2;;;1;3000000;1;600000;1;3000000;2;;2;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;40;;;40;;;10;7;;1;;1;3;1;40;1;2;2;;;;;;;2;;;;;;;;2;;;;2;;;;;;;;;;;;;1;1;1;1;1;1;2;;60;5;;1;6000000;85;8530;2330
