PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSI;P7250;P7280;P7280S1;P744;P3074;P7260;P1806;P7430;P7440;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4
20250626;06;2025;8239164;1;1;1;70;;2;315.07326561;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239164;1;3;1;70;;2;315.07326561;66;1;;;;;;;;;1;;36;0;4;7;3;2;2;;2;;.;9211;01;0123
20250626;06;2025;8239165;1;2;1;70;;2;181.08828239;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239166;1;1;1;70;;2;229.92830201;66;1;;;;;;;;;1;;48;1;4;7;2;2;2;;2;;.;9211;01;0123
20250626;06;2025;8239166;1;2;1;70;;2;229.92830201;66;1;;;;;;;;;1;;400;1;3;3;1;2;2;;2;;.;9111;97;9700
20250626;06;2025;8239167;1;1;1;70;;1;440.22144321;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239168;1;1;1;70;;2;291.25411052;66;1;;;;;;;;;1;;310;1;3;7;3;2;2;;2;;.;9211;01;0123
20250626;06;2025;8239169;1;1;1;70;;2;710.21922345;66;1;;;;;;;;;1;;12;0;3;7;2;2;2;;2;;.;9211;01;0113
20250626;06;2025;8239170;1;1;1;70;;2;229.92830201;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239171;1;1;1;70;;1;897.92779918;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239171;1;7;1;70;;1;897.92779918;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239172;1;2;1;70;;1;359.65369268;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239173;1;1;1;70;;2;229.92830201;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239174;1;2;1;70;;2;229.92830201;66;1;;;;;;;;;1;;24;1;4;7;3;2;2;;2;;.;9211;01;0123
20250626;06;2025;8239175;1;2;1;70;;2;413.28763663;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239175;1;3;1;70;;2;413.28763663;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239176;1;1;1;70;;2;476.73078489;66;1;;;;;;;;;1;;72;2;4;4;1;2;2;;2;;.;6112;01;0123
20250626;06;2025;8239176;1;2;1;70;;2;476.73078489;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239177;1;2;1;70;;2;181.08828239;66;1;;;;;;;;;1;;48;0;4;1;2;2;2;;2;;.;5223;47;4771
20250626;06;2025;8239178;1;2;1;70;;2;724.35312954;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239179;1;2;1;70;;2;600.81812518;66;1;;;;;;;;;1;;60;5;4;6;3;2;2;;2;;.;9211;01;0123
20250626;06;2025;8239180;1;2;1;70;;2;241.12500658;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239180;1;3;1;70;;2;241.12500658;66;1;;;;;;;;;1;;3;0;3;1;7;2;2;;2;;.;8160;10;1089
20250626;06;2025;8239181;1;2;1;70;;2;724.35312954;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239182;1;1;1;70;;2;351.96182811;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239185;1;1;1;70;;1;375.31240541;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239186;1;1;1;70;;1;447.5642756;66;1;;;;;;;;;1;;240;5;4;4;1;2;2;;2;;.;5223;56;5619
20250626;06;2025;8239186;1;2;1;70;;1;447.5642756;66;1;;;;;;;;;1;;60;5;3;1;3;2;2;;2;;.;5131;56;5613
20250626;06;2025;8239186;1;3;1;70;;1;447.5642756;66;1;;;;;;;;;1;;144;5;4;7;3;2;2;;2;;.;9211;01;0123
20250626;06;2025;8239187;1;1;1;70;;1;326.13880408;66;1;;;;;;;;;1;;4;1;4;7;5;2;2;;2;;.;5120;01;0123
20250626;06;2025;8239188;1;1;1;70;;1;348.23473826;66;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239189;1;1;1;70;;1;197.82050333;66;1;;;;;;;;;1;;36;1;4;3;1;2;2;;2;;.;9111;97;9700
20250626;06;2025;8239194;1;2;1;70;;1;1595.1634099;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239195;1;1;1;70;;1;3046.0039532;05;1;;;;;1;;48;1423500;1;;36;0;6;3;1;2;2;;2;;.;9111;97;9700
20250626;06;2025;8239195;1;3;1;70;;1;3046.0039532;05;1;;;;;1;;48;1200000;1;;12;0;6;1;2;2;2;;2;;.;9313;41;4111
20250626;06;2025;8239196;1;2;1;70;;1;2526.8158407;05;1;;;;;;;;;1;;36;0;4;1;10;2;2;;2;;.;9112;81;8121
20250626;06;2025;8239198;1;2;1;70;;1;1497.4555835;05;1;;;;;2;5;;1423500;1;;3;0;4;1;4;2;2;;2;;.;5223;47;4711
20250626;06;2025;8239202;1;1;1;70;;1;1309.2008627;05;1;;;;;;;;;1;;4;0;4;4;1;2;2;;2;;.;8111;07;0722
20250626;06;2025;8239203;1;2;1;70;;1;2526.7994034;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239205;1;1;1;70;;1;2018.0770122;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239205;1;2;1;70;;1;2018.0770122;05;1;;;;;;;;;1;;12;0;3;4;1;2;2;;2;;.;5223;47;4771
20250626;06;2025;8239205;1;3;1;70;;1;2018.0770122;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239205;1;6;1;70;;1;2018.0770122;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239206;1;1;1;70;;1;1736.6254398;05;;1;3;1;;;;46;1300000;1;;1;0;6;4;1;2;2;;1;80000;5223;5132;56;5630
20250626;06;2025;8239208;1;1;1;70;;1;3196.0105663;05;1;;;;;;;;;1;;360;0;4;4;1;2;2;;2;;.;9111;81;8121
20250626;06;2025;8239209;1;2;1;70;;1;5175.5430615;05;1;;;;;;;;;1;;3;0;3;4;2;2;2;;2;;.;5120;10;1089
20250626;06;2025;8239210;1;1;1;70;;1;4439.2831929;05;1;;;;;;;;;1;;180;0;8;4;10;2;2;;2;;.;4110;84;8412
20250626;06;2025;8239210;1;3;1;70;;1;4439.2831929;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239214;1;1;1;70;;1;3383.3709564;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239219;1;1;1;70;;1;1910.0901783;05;1;;;;;;;;;1;;72;0;4;1;1;2;2;;2;;.;9311;07;0722
20250626;06;2025;8239221;1;2;1;70;;1;6175.5678291;05;;1;50;1;;;;50;1423500;1;;60;0;9;1;6;2;2;;2;;2341;2341;85;8530
20250626;06;2025;8239223;1;2;1;70;;1;1553.3915449;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239228;1;2;1;70;;1;3554.9295489;05;1;;;;;;;;;1;;36;0;7;1;9;2;2;;2;;.;4222;79;7911
20250626;06;2025;8239228;1;4;1;70;;1;3554.9295489;05;1;;;;;;;;;1;;360;0;3;4;1;2;2;;2;;.;7531;14;1410
20250626;06;2025;8239229;1;1;1;70;;1;2299.6348831;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239229;1;2;1;70;;1;2299.6348831;05;1;;;;;;;;;1;;96;0;5;1;10;2;3;;2;;.;7111;41;4111
20250626;06;2025;8239230;1;1;1;70;;1;1917.6063398;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239232;1;1;1;70;;1;2281.5413724;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239233;1;1;1;70;;1;2299.6348831;05;1;;;;;;;;;1;;300;0;3;4;10;2;2;;2;;.;2310;85;8544
20250626;06;2025;8239233;1;2;1;70;;1;2299.6348831;05;1;;;;;;;;;1;;12;0;4;4;1;2;2;;2;;.;1412;56;5630
20250626;06;2025;8239234;1;2;1;70;;1;2131.0411441;05;1;;;;;2;5;;2500000;1;;16;0;8;2;10;2;1;1;2;;.;2330;85;8530
20250626;06;2025;8239235;1;2;1;70;;1;6155.4406668;05;1;;;;;;;;;1;;1;0;8;4;1;2;2;;2;;.;5223;47;4724
20250626;06;2025;8239236;1;1;1;70;;1;2939.9223937;05;1;;;;;;;;;1;;240;0;4;1;2;2;2;;2;;.;5223;47;4771
20250626;06;2025;8239236;1;2;1;70;;1;2939.9223937;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239237;1;1;1;70;;1;3428.3204065;05;1;;;;;;;;;1;;5;0;3;3;2;2;2;;2;;.;9111;97;9700
20250626;06;2025;8239237;1;3;1;70;;1;3428.3204065;05;1;;;;;;;;;1;;240;0;4;1;3;2;2;;2;;.;9412;01;0123
20250626;06;2025;8239238;1;1;1;70;;1;3380.0612924;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239238;1;2;1;70;;1;3380.0612924;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239239;1;3;1;70;;1;4850.2186911;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239240;1;2;1;70;;1;3428.2878741;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239241;1;1;1;70;;1;3406.8664935;05;1;;;;;;;;;1;;36;0;3;4;1;2;2;;2;;.;9211;01;0123
20250626;06;2025;8239241;1;2;1;70;;1;3406.8664935;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239243;1;1;1;70;;1;3745.6073651;05;1;;;;;;;;;1;;2;0;3;4;1;2;2;;2;;.;5120;56;5611
20250626;06;2025;8239244;1;5;1;70;;1;6793.5283531;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239246;1;2;1;70;;1;2181.933255;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239248;1;2;1;70;;1;2875.0405708;05;1;;;;;;;;;1;;360;0;5;7;8;2;2;;2;;.;9211;01;0122
20250626;06;2025;8239250;1;2;1;70;;1;3290.7298867;05;1;;;;;;;;;1;;24;2;4;1;5;2;2;;2;;.;9112;64;6494
20250626;06;2025;8239250;1;3;1;70;;1;3290.7298867;05;;1;45;1;;;;47;1423500;2;;;;;;;;2;;2;;5223;;;
20250626;06;2025;8239253;1;1;1;70;;1;2235.4101468;05;;1;104;3;;;;47;1423500;1;;24;0;6;3;2;2;2;;2;;9111;9111;97;9700
20250625;06;2025;8239257;1;1;1;70;;1;229.6942764;05;1;;;;;;;;;1;;84;0;4;4;1;2;2;;2;;.;5212;56;5619
20250625;06;2025;8239258;1;1;1;70;;1;253.79320351;05;1;;;;;;;;;1;;108;0;5;4;1;2;3;;2;;.;3123;41;4111
20250625;06;2025;8239258;1;2;1;70;;1;253.79320351;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250625;06;2025;8239258;1;3;1;70;;1;253.79320351;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250625;06;2025;8239259;1;2;1;70;;1;127.07699863;05;1;;;;;;;;;1;;120;0;3;1;10;2;2;;2;;.;6113;01;0125
20250625;06;2025;8239259;1;3;1;70;;1;127.07699863;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250625;06;2025;8239261;1;3;1;70;;1;285.38378548;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239265;1;3;1;70;;1;157.68542593;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239265;1;4;1;70;;1;157.68542593;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250625;06;2025;8239268;1;4;1;70;;1;274.84606902;05;;1;20;1;;;;46;2500000;2;;;;;;;;2;;2;;4110;;;
20250626;06;2025;8239269;1;2;1;70;;1;271.06542384;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239269;1;3;1;70;;1;271.06542384;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250626;06;2025;8239272;1;2;1;70;;1;374.15775823;05;1;;;;;;;;;1;;36;0;3;3;1;2;2;;2;;.;9111;97;9700
20250626;06;2025;8239273;1;1;1;70;;1;249.61861216;05;1;;;;;;;;;1;;36;0;4;3;1;2;2;;2;;.;9111;97;9700
20250625;06;2025;8239278;1;1;1;70;;1;140.64590139;05;1;;;;;;;;;1;;180;0;5;2;10;2;3;;2;;.;9112;84;8412
20250625;06;2025;8239278;1;2;1;70;;1;140.64590139;05;1;;;;;;;;;1;;600;0;3;2;8;2;2;;2;;.;5321;86;8610
20250625;06;2025;8239278;1;3;1;70;;1;140.64590139;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250625;06;2025;8239279;1;1;1;70;;1;194.04878339;05;1;;;;;;;;;1;;120;0;4;4;1;2;2;;2;;.;8323;49;4921
20250625;06;2025;8239279;1;2;1;70;;1;194.04878339;05;1;;;;;;;;;1;;140;0;5;2;10;2;3;;2;;.;2341;85;8530
20250625;06;2025;8239279;1;3;1;70;;1;194.04878339;05;1;;;;;;;;;1;;12;0;7;5;2;2;2;;2;;.;1420;47;4761
20250625;06;2025;8239280;1;2;1;70;;1;130.44128363;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250625;06;2025;8239280;1;4;1;70;;1;130.44128363;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250625;06;2025;8239281;1;1;1;70;;1;176.86459283;05;1;;;;;;;;;1;;300;0;3;1;10;2;2;;2;;.;8153;14;1410
20250625;06;2025;8239282;1;2;1;70;;1;171.6437269;05;;1;12;1;;;;46;1423000;1;;3;0;6;1;10;2;2;;2;;7212;7233;01;0121
20250625;06;2025;8239283;1;1;1;70;;1;97.849288946;05;1;;;;;;;;;1;;36;0;5;1;4;2;3;;2;;.;9112;01;0125
20250625;06;2025;8239283;1;4;1;70;;1;97.849288946;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250625;06;2025;8239284;1;1;1;70;;1;97.849288946;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250625;06;2025;8239284;1;2;1;70;;1;97.849288946;05;1;;;;;;;;;1;;60;0;5;1;10;2;3;;2;;.;6113;01;0125
20250625;06;2025;8239284;1;3;1;70;;1;97.849288946;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250625;06;2025;8239285;1;2;1;70;;1;260.52271767;05;1;;;;;;;;;1;;6;0;4;1;10;2;2;;2;;.;7231;45;4542
20250625;06;2025;8239285;1;4;1;70;;1;260.52271767;05;1;;;;;;;;;1;;92;0;4;5;2;2;2;;2;;.;7231;45;4542
20250625;06;2025;8239286;1;1;1;70;;1;357.66530776;05;1;;;;;;;;;1;;60;0;4;1;4;2;3;;2;;.;7522;31;3110
20250625;06;2025;8239286;1;5;1;70;;1;357.66530776;05;;1;8;1;;;;46;1423000;1;;1;0;6;1;8;2;2;;1;1450000;4321;9321;22;2229
20250625;06;2025;8239286;1;6;1;70;;1;357.66530776;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239287;1;2;1;70;05;1;5174.8680973;05;1;;;;;;;;;1;;252;2;8;1;7;2;2;;2;;.;5120;56;5611
20250623;06;2025;8239290;1;1;1;70;05;1;836.24103944;05;1;;;;;;;;;1;;180;2;5;1;3;2;3;;2;;.;9333;47;4731
20250623;06;2025;8239290;1;2;1;70;05;1;836.24103944;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239291;1;2;1;70;05;1;966.61831511;05;1;;;;;;;;;1;;120;2;3;1;3;2;2;;2;;.;8153;14;1410
20250623;06;2025;8239291;1;3;1;70;05;1;966.61831511;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239292;1;1;1;70;05;1;839.89324213;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239293;1;2;1;70;05;1;935.37111136;05;1;;;;;2;3;;1300000;1;;18;2;9;1;4;2;2;;2;;.;9321;14;1410
20250623;06;2025;8239293;1;4;1;70;05;1;935.37111136;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239295;1;1;1;70;05;1;1296.1784231;05;1;;;;;;;;;1;;480;0;5;1;10;2;3;;2;;.;8212;27;2750
20250623;06;2025;8239295;1;2;1;70;05;1;1296.1784231;05;1;;;;;;;;;1;;30;0;5;1;10;2;3;;2;;.;7223;27;2750
20250623;06;2025;8239298;1;1;1;70;05;1;2538.7646157;05;1;;;;;;;;;1;;18;0;3;1;3;2;3;;2;;.;5414;80;8010
20250623;06;2025;8239298;1;3;1;70;05;1;2538.7646157;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239298;1;4;1;70;05;1;2538.7646157;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239299;1;2;1;70;05;1;996.60959943;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239301;1;3;1;70;05;1;1080.2087229;05;1;;;;;;5;;1000000;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239303;1;1;1;70;05;1;4609.8005968;05;1;;;;;;;;;1;;96;0;5;1;6;2;3;;2;;.;1211;41;4111
20250623;06;2025;8239303;1;2;1;70;05;1;4609.8005968;05;1;;;;;;;;;1;;96;0;4;1;10;2;3;;2;;.;1324;49;4923
20250623;06;2025;8239304;1;2;1;70;05;1;1122.4694952;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239307;1;1;1;70;05;1;1337.5012157;05;1;;;;;;;;;1;;18;0;3;3;1;2;2;;2;;.;9111;97;9700
20250623;06;2025;8239308;1;1;1;70;05;1;1306.3234306;05;1;;;;;;;;;1;;180;0;4;1;5;2;2;;2;;.;7112;41;4111
20250623;06;2025;8239310;1;1;1;70;05;1;1263.6408285;05;1;;;;;;;;;1;;360;0;3;3;1;2;2;;2;;.;9111;97;9700
20250623;06;2025;8239312;1;3;1;70;05;1;1464.5732047;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239314;1;2;1;70;05;1;1781.778341;05;1;;;;;;;;;1;;60;0;3;3;1;2;2;;2;;.;9111;97;9700
20250623;06;2025;8239315;1;2;1;70;05;1;4793.662133;05;1;;;;;;;;;1;;120;0;6;4;1;2;2;;2;;.;3322;47;4792
20250623;06;2025;8239318;1;1;1;70;05;1;1267.0318779;05;1;;;;;;;;;1;;180;0;5;1;4;2;3;;2;;.;5152;01;0141
20250623;06;2025;8239318;1;2;1;70;05;1;1267.0318779;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239320;1;2;1;70;05;1;830.0808986;05;1;;;;;;;;;1;;120;3;3;1;5;2;2;;2;;.;2512;33;3312
20250623;06;2025;8239320;1;3;1;70;05;1;830.0808986;05;1;;;;;;;;;1;;240;1;4;4;1;2;2;;2;;.;7131;43;4330
20250623;06;2025;8239320;1;4;1;70;05;1;830.0808986;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239320;1;5;1;70;05;1;830.0808986;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239320;1;6;1;70;05;1;830.0808986;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239324;1;1;1;70;05;1;1086.1472071;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239326;1;2;1;70;05;1;1449.3762403;05;1;;;;;;;;;1;;12;0;3;1;8;2;2;;2;;.;4227;73;7320
20250623;06;2025;8239328;1;1;1;70;05;1;3718.361957;05;1;;;;;;;;;1;;150;0;5;4;2;2;3;;2;;.;9411;56;5619
20250623;06;2025;8239330;1;3;1;70;05;1;1106.2763657;05;;1;2;1;;;;48;1400000;1;;5;0;8;1;7;2;2;;2;;5223;5131;56;5611
20250623;06;2025;8239330;1;5;1;70;05;1;1106.2763657;05;1;;;;;;;;;1;;240;0;9;4;1;2;2;;2;;.;9411;56;5619
20250623;06;2025;8239331;1;1;1;70;05;1;3768.8713644;05;1;;;;;;;;;1;;72;0;5;1;10;2;3;;2;;.;4110;84;8412
20250623;06;2025;8239342;1;2;1;70;05;1;1542.0863504;05;1;;;;;;;;;1;;80;0;3;1;8;2;2;;2;;.;5120;56;5611
20250623;06;2025;8239342;1;5;1;70;05;1;1542.0863504;05;1;;;;;;;;;1;;240;0;5;1;5;2;2;;2;;.;1321;14;1410
20250623;06;2025;8239344;1;1;1;70;05;1;1370.0277;05;;1;4;3;;;;48;1400000;1;;1;0;6;3;1;2;2;;2;;9111;9111;97;9700
20250623;06;2025;8239344;1;2;1;70;05;1;1370.0277;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239346;1;1;1;70;05;1;1296.1315465;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239347;1;2;1;70;05;1;1035.2432319;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239349;1;1;1;70;05;1;3575.7436993;05;1;;;;;;;;;1;;600;5;3;1;4;2;2;;2;;.;8153;14;1410
20250623;06;2025;8239350;1;3;1;70;05;1;1383.0413467;05;1;;;;;;;;;1;;6;0;2;1;2;2;2;;2;;.;5246;56;5619
20250623;06;2025;8239351;1;4;1;70;05;1;1086.6485944;05;;1;48;1;;;;48;1623000;1;;3;0;8;1;10;2;2;;2;;5414;9112;64;6412
20250623;06;2025;8239352;1;1;1;70;05;1;1180.2128873;05;1;;;;;;;;;1;;3;0;4;4;1;2;2;;2;;.;7111;41;4111
20250623;06;2025;8239354;1;1;1;70;05;1;1210.9922913;05;1;;;;;2;4;;1623000;1;;24;0;1;1;3;2;2;;2;;.;5230;47;4771
20250623;06;2025;8239357;1;2;1;70;05;1;1079.6770827;05;1;;;;;;;;;1;;248;0;4;1;7;2;3;;2;;.;9121;14;1410
20250623;06;2025;8239357;1;4;1;70;05;1;1079.6770827;05;;1;24;1;;;;48;1400000;1;;7;0;6;1;5;2;2;;2;;5223;5230;47;4723
20250623;06;2025;8239357;1;5;1;70;05;1;1079.6770827;05;;1;52;1;;;;48;1400000;1;;18;0;8;1;6;2;2;;2;;7231;7231;95;9522
20250623;06;2025;8239360;1;4;1;70;05;1;4105.6128481;05;1;;;;;;;;;1;;300;5;3;1;9;2;2;;2;;.;3322;47;4771
20250623;06;2025;8239360;1;5;1;70;05;1;4105.6128481;05;1;;;;;1;;48;2000000;1;;24;5;1;1;10;2;3;;2;;.;7233;13;1392
20250623;06;2025;8239362;1;1;1;70;05;1;933.21471347;05;1;;;;;;;;;1;;120;0;5;2;10;2;2;;2;;.;3213;86;8610
20250623;06;2025;8239363;1;1;1;70;05;1;952.21845736;05;;1;8;1;;;;48;1423500;1;;108;0;3;1;3;2;2;;2;;5223;5223;47;4761
20250623;06;2025;8239365;1;2;1;70;05;1;933.17608804;05;1;;;;;;;;;1;;240;0;4;1;5;2;1;4;2;;.;5223;47;4771
20250623;06;2025;8239367;1;2;1;70;05;1;1051.4943268;05;1;;;;;;;;;1;;360;0;3;4;1;2;2;;2;;.;9111;81;8121
20250623;06;2025;8239369;1;2;1;70;05;1;965.94848713;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239372;1;5;1;70;05;1;1124.7639935;05;1;;;;;;;;;1;;180;0;4;1;6;2;2;;2;;.;2652;90;9002
20250623;06;2025;8239372;1;6;1;70;05;1;1124.7639935;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239373;1;3;1;70;05;1;1359.2302677;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239373;1;5;1;70;05;1;1359.2302677;05;1;;;;;;;;;1;;120;0;5;1;10;2;3;;2;;.;7233;13;1312
20250623;06;2025;8239374;1;2;1;70;05;1;1399.2127106;05;1;;;;;;;;;1;;312;0;3;3;1;2;2;;2;;.;9111;97;9700
20250623;06;2025;8239374;1;5;1;70;05;1;1399.2127106;05;;1;6;1;;;;46;1423000;1;;2;0;6;4;8;2;2;;2;;5141;5141;74;7420
20250623;06;2025;8239375;1;2;1;70;05;1;1210.6196199;05;1;;;;;2;5;;1400000;1;;3;1;3;1;3;2;2;;2;;.;4110;47;4761
20250623;06;2025;8239376;1;1;1;70;05;1;1376.105571;05;1;;;;;;;;;1;;312;0;5;2;10;2;3;;2;;.;2611;84;8424
20250623;06;2025;8239376;1;2;1;70;05;1;1376.105571;05;1;;;;;;;;;1;;144;0;5;2;5;2;3;;2;;.;2619;69;6910
20250623;06;2025;8239377;1;1;1;70;05;1;1270.710432;05;1;;;;;;;;;1;;240;0;5;2;10;2;3;;2;;.;1112;84;8421
20250623;06;2025;8239377;1;2;1;70;05;1;1270.710432;05;1;;;;;;;;;1;;720;0;3;1;10;2;2;;2;;.;4120;12;1200
20250623;06;2025;8239378;1;1;1;70;05;1;1277.0510617;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239379;1;3;1;70;05;1;1466.6496947;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239381;1;2;1;70;05;1;1508.7031213;05;1;;;;;;;;;1;;114;2;3;1;3;2;2;;2;;.;9411;56;5619
20250623;06;2025;8239381;1;5;1;70;05;1;1508.7031213;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239382;1;1;1;70;05;1;1451.8073601;05;1;;;;;;;;;1;;108;0;5;1;6;2;3;;2;;.;4311;56;5619
20250623;06;2025;8239382;1;2;1;70;05;1;1451.8073601;05;1;;;;;;;;;1;;8;0;5;1;4;2;3;;2;;.;1412;56;5619
20250623;06;2025;8239384;1;2;1;70;05;1;1328.197583;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239385;1;4;1;70;05;1;1281.351392;05;1;;;;;1;;24;900000;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239386;1;4;1;70;05;1;1404.3719238;05;1;;;;;;;;;2;;;;;;;;2;;2;;.;.;;.
20250623;06;2025;8239387;1;1;1;70;05;1;1274.6070721;05;;1;2;1;;;;48;1300000;1;;0;2;8;1;10;2;2;;1;2300000;5414;5414;68;6820
20250623;06;2025;8239387;1;2;1;70;05;1;1274.6070721;05;1;;;;;;;;;1;;120;0;4;1;6;2;3;;2;;.;9412;87;8730
20250623;06;2025;8239389;1;1;1;70;05;1;896.94863949;05;1;;;;;;;;;1;;276;0;5;1;10;2;3;;2;;.;5414;25;2599
